gene-id	Brain_Female	Gonad_Female	Kidney_Female	Liver_Female	Lung_Female	Muscle_Female	Skin_Female	Brain_Male	Gonad_Male	Heart_Male	Kidney_Male	Liver_Male	Lung_Male	Skin_Male
Transcript_70220.0	3	4	2	0	0	0	0	0	5	0	0	0	0	0
Transcript_70224.0	4	0	2	0	11	0	0	9	13	0	5	0	0	1
Transcript_70225.0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_70227.0	0	0	0	0	0	1	0	14	0	0	0	0	0	0
Transcript_70228.0	0	2	0	0	0	10	0	0	0	0	1	0	0	0
Transcript_70235.0	7	0	6	0	0	0	0	1	0	7	12	0	4	0
Transcript_70236.0	0	0	0	0	3	0	0	0	0	0	2	0	6	0
Transcript_70238.0	4	3	0	0	0	0	0	3	0	0	0	0	3	0
Transcript_70239.0	0	33	0	0	0	1	0	0	0	0	0	0	0	2
Transcript_70248.0	0	0	0	0	0	2	0	6	0	0	0	0	0	0
Transcript_70252.0	0	1	20	0	0	0	0	0	0	0	0	0	0	3
Transcript_70254.0	23	1	0	0	0	23	0	0	0	0	0	0	0	0
Transcript_70255.0	0	22	9	0	0	0	2	2	0	0	0	0	0	0
Transcript_70258.0	0	8	0	0	0	0	0	1	0	0	0	0	0	2
Transcript_70264.0	0	0	0	0	0	2	0	0	0	0	8	0	8	4
Transcript_70265.0	1	3	6	0	0	1	0	6	2	0	1	0	6	0
Transcript_70270.0	7	3	7	0	5	0	0	14	15	41	6	0	14	2
Transcript_70273.0	6	1	11	0	2	2	0	9	0	3	13	0	13	0
Transcript_70274.0	19	0	0	0	0	0	0	6	0	0	0	0	8	0
Transcript_70275.0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
Transcript_70276.0	16	0	0	0	0	1	0	9	0	0	1	0	0	0
Transcript_70279.0	6	0	1	0	0	0	0	2	0	0	7	0	3	0
Transcript_70282.0	45	0	0	0	0	0	0	5	1	0	0	0	0	0
Transcript_70283.0	3	2	0	0	0	0	0	0	0	0	0	0	1	0
Transcript_70289.0	0	2	4	0	0	0	0	0	0	0	1	2	3	0
Transcript_70290.0	28	0	0	0	0	0	0	19	0	0	0	0	0	0
Transcript_70292.0	3	9	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_70295.0	0	11	1	0	0	0	0	0	0	0	0	0	0	0
Transcript_70296.0	27	0	0	0	5	5	0	15	0	0	2	0	3	0
Transcript_70297.0	7	1	4	0	0	2	0	15	0	0	0	0	0	2
Transcript_70299.0	0	8	0	0	0	1	0	1	0	0	0	0	4	0
Transcript_70303.0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
Transcript_70307.0	3	1	7	0	0	0	0	0	0	0	15	0	1	0
Transcript_70308.0	0	8	0	0	0	0	0	0	0	0	0	0	6	0
Transcript_7031.0	9	5	0	0	57	15	0	25	3	32	9	0	21	0
Transcript_70312.0	0	1	1	0	0	0	0	1	0	0	1	0	5	0
Transcript_70315.0	12	0	0	2	7	1	0	15	0	0	3	3	5	2
Transcript_70320.0	0	0	5	0	0	0	0	0	0	0	8	0	0	0
Transcript_70322.0	0	1	0	0	9	1	0	6	0	0	0	0	0	0
Transcript_70326.0	0	0	0	0	0	0	0	2	15	0	0	0	2	1
Transcript_70329.0	25	3	0	0	12	6	0	33	0	0	5	2	6	2
Transcript_70330.0	0	5	0	0	0	0	0	0	0	0	2	0	2	0
Transcript_70331.0	0	16	0	0	0	0	0	22	5	3	0	0	3	0
Transcript_70332.0	1	5	0	0	6	1	0	5	8	0	6	0	3	0
Transcript_70333.0	0	2	0	0	0	0	0	0	2	0	3	0	0	0
Transcript_70334.0	0	0	7	0	6	0	0	5	0	0	1	0	13	0
Transcript_70335.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_70336.0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_70339.0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
Transcript_70342.0	0	1	0	0	9	0	0	0	0	5	0	0	11	0
Transcript_70347.0	35	14	9	0	4	0	0	2	27	0	14	0	9	0
Transcript_70349.0	0	0	0	0	0	0	0	9	1	0	0	0	2	0
Transcript_70350.0	0	0	8	0	0	0	0	0	16	0	5	0	0	0
Transcript_70352.0	15	0	0	0	0	0	0	2	0	0	0	0	0	0
Transcript_70358.0	0	0	3	0	3	0	0	4	0	0	25	0	15	2
Transcript_70362.0	38	4	12	0	4	4	0	43	7	7	11	0	11	0
Transcript_70363.0	8	0	0	0	0	0	0	1	0	0	2	0	0	0
Transcript_70364.0	0	0	0	0	3	0	0	4	0	0	0	0	0	0
Transcript_70365.0	0	8	14	0	0	0	0	0	0	0	0	0	0	1
Transcript_70366.0	0	4	0	0	1	0	0	0	0	0	3	0	0	0
Transcript_70367.0	0	1	0	0	0	0	0	0	2	0	1	0	1	0
Transcript_70370.0	0	23	0	0	3	1	0	1	0	0	0	2	0	0
Transcript_70372.0	0	16	10	0	0	0	0	0	0	0	0	0	0	0
Transcript_70373.0	0	20	9	0	2	0	0	0	0	0	0	0	2	0
Transcript_70374.0	0	0	0	0	0	0	0	9	7	0	1	0	0	0
Transcript_70379.0	9	23	7	0	7	2	0	25	0	5	2	0	2	2
Transcript_70380.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_70381.0	18	0	0	0	0	0	0	2	0	0	0	0	0	0
Transcript_70382.0	0	4	14	0	6	0	0	6	2	0	9	0	1	1
Transcript_70386.0	13	0	0	0	0	0	0	19	21	0	7	0	3	1
Transcript_70387.0	0	3	8	0	0	2	0	7	0	0	6	0	0	0
Transcript_70389.0	6	1	0	0	10	0	0	0	0	0	1	0	0	0
Transcript_70391.0	44	3	0	0	0	8	0	11	0	0	0	0	0	0
Transcript_70393.0	0	11	1	0	1	0	0	0	4	0	0	0	0	0
Transcript_70395.0	4	1	2	0	2	0	0	0	5	0	5	0	7	0
Transcript_70398.0	11	0	0	0	0	0	0	9	0	0	0	0	0	0
Transcript_70400.0	0	0	0	0	0	0	0	11	0	0	2	0	1	0
Transcript_70402.0	0	9	0	0	0	1	0	0	2	0	0	1	1	0
Transcript_70403.0	3	0	0	0	1	0	0	2	0	0	0	0	4	0
Transcript_70405.0	1	18	0	0	0	0	0	8	0	0	0	0	0	0
Transcript_70409.0	37	11	22	0	28	4	0	14	0	16	15	0	40	2
Transcript_70412.0	1	8	0	0	0	1	0	12	0	0	0	0	0	0
Transcript_70416.0	15	10	26	2	3	0	0	10	0	12	11	0	13	0
Transcript_70417.0	0	2	11	0	0	0	0	2	0	0	3	0	2	0
Transcript_70418.0	13	0	0	0	0	4	0	0	0	0	0	0	3	0
Transcript_70419.0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
Transcript_70420.0	0	0	3	0	3	0	0	6	12	0	2	0	28	0
Transcript_70421.0	40	1	0	0	0	0	0	9	0	0	0	0	6	0
Transcript_70423.0	0	0	2	0	9	0	0	0	0	0	1	0	6	0
Transcript_70425.0	18	1	0	0	2	1	0	5	0	0	0	0	6	0
Transcript_70428.0	12	1	0	0	0	21	0	16	4	8	0	0	0	0
Transcript_70433.0	17	0	0	0	0	0	0	28	0	0	0	0	0	0
Transcript_70434.0	0	2	1	0	9	0	0	3	0	0	4	0	7	0
Transcript_70436.0	0	17	3	0	0	0	0	0	0	0	0	0	0	0
Transcript_70440.0	15	0	0	0	0	0	0	13	0	0	0	0	0	0
Transcript_70442.0	6	0	8	0	0	0	0	30	0	0	7	0	8	0
Transcript_70445.0	0	4	1	0	0	0	0	0	14	0	2	0	1	0
Transcript_70447.0	0	8	0	0	0	0	0	6	0	0	0	0	3	0
Transcript_70449.0	0	0	4	0	0	0	0	0	0	0	7	0	3	0
Transcript_70451.0	0	0	8	0	0	1	0	0	0	0	12	0	0	0
Transcript_70453.0	9	6	0	0	1	0	0	0	0	0	0	0	5	0
Transcript_70457.0	1	0	5	0	0	0	0	1	0	0	1	0	2	0
Transcript_70461.0	15	1	0	0	5	0	0	0	2	0	2	0	2	0
Transcript_70464.0	0	3	0	0	0	0	0	2	0	0	1	0	2	0
Transcript_70465.0	0	0	0	0	0	2	0	4	0	0	0	0	0	0
Transcript_70466.0	0	0	4	0	0	0	0	1	0	0	0	0	3	0
Transcript_70469.0	7	3	0	0	0	0	0	9	0	0	0	0	0	0
Transcript_7047.0	0	3714	154	0	0	0	0	0	5	0	0	0	0	0
Transcript_70477.0	38	7	7	0	1	14	0	27	0	0	6	0	11	0
Transcript_70481.0	0	43	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_70486.0	1	0	0	0	0	0	0	3	0	0	0	0	4	0
Transcript_70491.0	7	0	4	0	1	4	0	4	4	0	10	4	6	0
Transcript_70493.0	1	4	0	0	0	0	0	0	0	8	0	0	1	0
Transcript_70495.0	10	2	0	0	0	0	0	1	2	0	0	0	1	0
Transcript_70496.0	1	6	0	0	0	1	0	14	0	0	3	0	5	0
Transcript_70500.0	0	15	0	0	0	0	0	0	0	0	0	0	0	2
Transcript_70504.0	2	0	0	0	0	0	0	13	0	0	0	0	0	2
Transcript_70507.0	0	5	0	0	0	2	0	7	0	0	0	0	0	0
Transcript_70508.0	0	0	0	0	0	2	0	10	0	0	4	0	0	0
Transcript_70510.0	28	1	20	0	0	0	0	0	0	0	30	0	0	0
Transcript_7051.0	65	85	56	0	30	30	0	77	109	25	91	0	131	0
Transcript_70513.0	1	2	0	0	5	0	0	2	0	0	2	0	9	2
Transcript_70515.0	10	2	1	0	0	0	0	11	0	0	0	0	0	0
Transcript_70516.0	0	0	12	0	0	0	0	0	0	11	0	0	5	0
Transcript_70522.0	16	0	0	0	3	0	0	12	9	18	1	0	8	0
Transcript_70523.0	0	19	2	0	0	0	0	0	0	0	0	0	0	0
Transcript_70524.0	52	3	0	0	0	0	2	31	0	0	0	0	3	2
Transcript_70525.0	0	0	0	0	0	0	0	30	0	0	0	0	0	0
Transcript_70528.0	8	0	0	0	0	0	0	8	0	0	0	0	0	2
Transcript_70530.0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_70532.0	8	1	30	0	0	0	1	15	5	0	25	6	6	0
Transcript_70534.0	0	2	0	0	3	0	0	8	0	0	0	0	0	0
Transcript_70537.0	10	0	0	0	0	3	0	4	0	0	3	0	0	2
Transcript_70538.0	0	77	3	0	0	0	0	0	1	0	0	0	1	2
Transcript_70540.0	11	50	0	0	1	0	0	0	73	0	1	0	6	0
Transcript_70542.0	0	1	0	0	0	0	0	0	0	0	0	0	5	0
Transcript_70543.0	10	5	0	0	0	0	0	6	0	0	3	0	4	0
Transcript_70544.0	2	0	0	0	1	2	0	9	0	0	0	0	0	0
Transcript_70545.0	16	4	0	0	0	3	0	0	11	9	1	0	0	0
Transcript_70547.0	0	5	0	0	0	0	0	0	0	0	0	0	2	0
Transcript_70549.0	0	3	0	0	10	1	0	0	0	3	0	0	0	0
Transcript_70551.0	0	0	0	0	0	0	0	0	0	0	5	0	5	0
Transcript_70558.0	21	0	0	0	0	0	0	16	0	0	0	0	0	0
Transcript_70561.0	0	1	0	0	0	8	0	0	0	0	0	0	0	0
Transcript_70563.0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
Transcript_70564.0	0	0	0	0	0	0	0	4	0	0	7	0	2	0
Transcript_70566.0	0	0	0	0	4	1	3	8	0	0	1	0	0	0
Transcript_70574.0	0	7	2	0	0	1	0	0	0	0	2	0	0	0
Transcript_70576.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_70578.0	4	0	0	0	1	0	0	0	0	0	2	0	4	0
Transcript_70581.0	6	0	0	0	0	3	0	10	0	0	0	0	0	0
Transcript_70583.0	0	0	2	0	0	8	0	0	0	0	0	0	0	0
Transcript_70584.0	4	1	0	0	1	1	0	0	0	51	2	0	6	0
Transcript_70586.0	15	23	0	0	0	0	0	7	0	0	0	0	0	0
Transcript_70588.0	17	1	0	0	0	0	0	6	0	0	0	0	1	0
Transcript_70590.0	60	6	5	0	13	20	0	47	0	0	0	0	8	2
Transcript_70593.0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_70595.0	5	1	0	0	0	1	0	14	0	1	8	0	16	0
Transcript_70597.0	0	0	0	0	0	0	0	3	0	0	2	0	1	0
Transcript_70599.0	0	61	0	0	1	1	0	2	0	0	0	0	0	0
Transcript_70602.0	1	0	0	0	0	0	0	13	0	0	0	0	0	0
Transcript_70605.0	22	2	0	0	5	2	0	12	0	0	0	0	1	1
Transcript_70606.0	0	0	0	0	0	1	0	0	0	0	5	0	1	0
Transcript_70608.0	27	3	0	0	0	0	0	4	0	0	7	0	2	0
Transcript_7061.0	538	1522	1025	0	221	57	2	887	192	221	1067	2	568	15
Transcript_70611.0	2	152	13	0	0	1	0	4	0	0	2	0	0	0
Transcript_70614.0	0	1	0	0	12	0	0	0	0	0	0	0	8	0
Transcript_70615.0	8	0	0	0	0	2	0	8	4	0	2	0	7	2
Transcript_70617.0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_70618.0	46	3	25	0	10	1	0	17	0	0	19	0	18	0
Transcript_70619.0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
Transcript_70620.0	9	0	0	0	0	0	0	3	0	0	0	0	0	0
Transcript_70622.0	4	0	0	0	0	0	0	4	0	2	1	0	7	0
Transcript_70625.0	7	0	12	0	0	0	0	0	0	0	0	0	0	0
Transcript_70626.0	0	0	5	0	2	0	0	0	0	0	4	0	1	0
Transcript_70632.0	0	0	0	0	0	0	0	0	2	0	0	0	4	0
Transcript_70638.0	0	0	4	0	4	0	0	2	0	0	0	0	0	0
Transcript_70640.0	21	0	0	0	0	0	0	16	0	0	3	0	0	0
Transcript_70642.0	0	2	4	0	0	0	0	0	0	0	7	0	0	0
Transcript_70645.0	0	21	11	2	0	2	0	0	4	2	11	0	2	2
Transcript_70646.0	0	0	0	0	1	0	0	3	0	0	0	0	0	0
Transcript_70647.0	14	8	2	0	0	0	0	8	0	0	0	0	0	0
Transcript_70652.0	15	0	0	0	0	2	0	10	0	0	0	0	0	0
Transcript_70654.0	1	2	0	0	0	0	0	16	0	0	0	0	0	0
Transcript_70661.0	6	0	2	0	0	2	0	0	0	0	0	0	1	0
Transcript_70662.0	5	0	5	0	0	0	0	15	0	0	2	0	6	0
Transcript_70663.0	38	3	0	0	9	0	2	0	0	0	0	0	0	0
Transcript_70674.0	30	0	0	0	0	0	0	2	0	0	0	0	0	0
Transcript_70679.0	14	0	0	0	0	0	0	20	0	0	0	0	1	0
Transcript_70689.0	0	1	2	0	0	0	0	3	7	0	3	0	7	0
Transcript_70690.0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_70694.0	0	4	0	0	1	0	0	1	0	0	5	0	1	0
Transcript_70695.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_70696.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Transcript_70698.0	0	7	0	0	0	0	0	5	0	0	0	0	0	0
Transcript_70700.0	0	13	1	0	0	0	0	0	0	0	0	0	0	0
Transcript_70702.0	0	0	5	0	4	0	0	3	0	0	0	0	3	0
Transcript_70705.0	0	2	7	0	0	0	0	0	0	0	10	0	8	0
Transcript_70706.0	6	4	16	0	0	0	0	0	1	0	0	0	0	0
Transcript_70709.0	15	0	0	0	0	0	0	7	0	0	0	0	0	0
Transcript_70710.0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_70715.0	1	0	3	0	0	0	0	6	0	0	5	0	4	2
Transcript_70716.0	1	0	1	0	0	0	0	3	0	0	0	0	0	0
Transcript_70718.0	2	0	0	0	0	2	0	13	0	0	0	0	0	0
Transcript_70719.0	0	8	0	0	5	0	0	0	0	0	6	0	2	0
Transcript_70721.0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
Transcript_70731.0	14	1	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_70733.0	11	0	0	0	0	0	0	2	0	0	3	0	2	0
Transcript_70736.0	5	0	0	0	2	0	0	0	0	1	0	0	0	0
Transcript_70738.0	10	1	0	0	0	0	0	3	0	0	0	0	5	0
Transcript_70739.0	34	0	0	0	0	6	1	2	0	0	0	0	0	0
Transcript_70742.0	0	0	0	0	0	8	0	2	0	0	0	0	0	0
Transcript_70743.0	15	0	5	0	0	0	0	0	0	0	4	0	1	0
Transcript_70755.0	0	3	0	0	0	0	0	1	0	0	1	0	3	0
Transcript_70757.0	3	0	0	0	0	0	0	15	0	0	0	0	0	0
Transcript_70761.0	0	1	0	0	0	0	0	1	0	0	0	0	2	0
Transcript_70762.0	3	4	2	0	1	0	0	12	0	0	1	0	5	0
Transcript_70763.0	11	0	0	0	0	1	0	0	0	0	0	0	0	0
Transcript_70764.0	0	8	0	0	0	0	0	2	0	0	0	0	0	0
Transcript_70769.0	2	4	5	0	4	1	0	1	0	0	1	0	2	0
Transcript_70773.0	2	0	0	0	0	2	0	0	0	0	1	0	0	0
Transcript_70775.0	17	0	0	0	2	0	0	16	0	0	2	0	2	0
Transcript_70777.0	0	0	0	0	6	0	0	0	0	0	1	0	7	0
Transcript_70779.0	0	0	11	0	9	0	0	0	3	0	0	2	0	0
Transcript_70780.0	0	0	3	0	2	0	0	0	0	1	12	0	18	0
Transcript_70784.0	17	0	0	0	0	0	0	29	0	4	0	0	0	0
Transcript_70785.0	0	0	0	0	0	0	0	4	0	22	3	0	1	0
Transcript_70786.0	7	2	1	12	5	0	0	7	0	0	8	8	16	0
Transcript_70793.0	11	0	0	0	0	0	0	4	0	0	1	0	0	0
Transcript_70795.0	0	7	0	0	0	0	0	0	0	0	3	0	0	0
Transcript_70800.0	31	1	1	2	0	0	0	26	0	0	0	0	4	0
Transcript_70802.0	6	2	0	0	0	3	0	48	0	0	0	0	0	2
Transcript_70807.0	13	0	0	0	6	0	0	9	3	0	1	0	0	0
Transcript_70808.0	26	0	13	0	1	6	0	29	0	0	1	0	4	0
Transcript_70813.0	7	0	0	0	8	0	0	4	0	0	1	0	4	0
Transcript_70818.0	25	2	0	0	3	1	0	14	0	3	0	0	1	0
Transcript_70821.0	17	2	0	0	0	0	0	0	0	0	0	2	4	0
Transcript_70822.0	4	4	10	1	0	0	0	0	0	0	0	0	0	0
Transcript_70833.0	2	0	0	0	7	0	0	5	1	0	0	0	0	0
Transcript_70847.0	3	6	0	0	0	0	0	7	0	0	0	0	0	0
Transcript_70849.0	5	2	0	0	0	0	0	5	0	9	0	0	0	0
Transcript_70851.0	0	51	0	0	0	8	2	4	15	0	1	2	8	0
Transcript_70852.0	0	1	0	0	0	0	0	2	0	0	0	0	0	0
Transcript_70856.0	16	7	15	0	3	0	0	7	0	3	4	0	1	0
Transcript_70857.0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
Transcript_70858.0	7	0	0	0	6	0	0	1	0	0	0	0	2	0
Transcript_70861.0	0	5	0	0	0	3	0	0	0	0	0	0	2	0
Transcript_70863.0	0	0	0	0	0	0	0	2	0	3	1	0	3	0
Transcript_70865.0	22	0	0	1	0	0	0	27	0	0	0	2	0	7
Transcript_70867.0	0	0	0	0	0	2	0	3	0	0	0	0	5	0
Transcript_70876.0	0	0	2	0	0	0	0	0	0	0	12	0	9	0
Transcript_70878.0	0	5	0	0	0	29	0	8	12	8	0	0	0	4
Transcript_70880.0	2	13	0	0	0	0	0	1	0	0	0	0	4	0
Transcript_70881.0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
Transcript_70887.0	2	0	5	0	0	0	0	0	13	0	4	0	1	0
Transcript_70890.0	0	0	0	0	0	0	0	3	0	0	0	0	2	0
Transcript_70895.0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_70896.0	9	0	0	0	0	0	0	2	0	0	0	0	1	4
Transcript_70900.0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
Transcript_70915.0	23	0	2	0	1	0	0	2	7	0	1	0	3	0
Transcript_70916.0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_70917.0	5	0	0	0	0	0	0	29	0	0	0	0	0	0
Transcript_70922.0	0	0	0	0	0	0	0	8	0	3	0	0	1	0
Transcript_70923.0	0	0	0	0	2	0	0	15	0	0	0	0	1	0
Transcript_70928.0	0	5	0	0	0	0	0	1	0	0	0	0	0	0
Transcript_70933.0	3	0	0	0	0	0	0	23	0	7	0	0	2	0
Transcript_70935.0	0	0	1	0	0	0	0	7	4	0	3	0	0	0
Transcript_70939.0	29	0	0	0	0	0	0	2	0	0	0	2	0	0
Transcript_70940.0	6	0	0	0	0	0	0	11	2	5	0	0	0	0
Transcript_70945.0	0	8	3	0	0	0	0	0	0	0	1	0	3	0
Transcript_70948.0	0	1	2	0	1	0	0	3	1	0	1	0	3	0
Transcript_70949.0	24	3	0	0	0	0	0	4	1	0	0	0	0	0
Transcript_70951.0	0	0	0	0	1	0	0	0	0	0	7	0	0	0
Transcript_70952.0	0	47	0	0	0	3	0	0	0	0	0	0	0	2
Transcript_70954.0	1	0	0	0	0	0	0	4	0	0	3	0	2	0
Transcript_70962.0	0	2	0	0	0	0	0	0	0	0	4	0	2	0
Transcript_70964.0	4	1	2	0	4	0	0	0	0	0	3	0	2	0
Transcript_70969.0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Transcript_70971.0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
Transcript_70977.0	3	0	0	0	0	3	0	3	0	11	2	0	2	0
Transcript_70980.0	0	3	0	0	0	3	0	4	0	0	0	0	1	0
Transcript_70982.0	11	1	3	0	0	1	0	0	0	0	6	0	1	0
Transcript_70985.0	2	5	0	0	0	0	0	5	0	0	0	0	0	0
Transcript_70987.0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
Transcript_70988.0	0	0	0	0	1	2	0	3	0	0	3	0	1	0
Transcript_70997.0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
Transcript_70998.0	41	6	23	0	4	6	0	19	2	4	15	0	6	0
Transcript_70999.0	0	0	6	0	0	0	0	0	0	10	10	0	2	0
Transcript_71000.0	0	1	0	0	1	0	0	2	6	0	1	0	0	0
Transcript_71001.0	14	6	7	0	0	4	0	0	2	0	0	0	0	0
Transcript_71002.0	0	0	4	0	0	1	0	8	0	1	2	0	0	0
Transcript_71004.0	0	1	0	0	0	6	0	0	0	0	4	0	7	0
Transcript_71006.0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71008.0	17	218	47	4	5	6	0	19	34	2	8	6	16	2
Transcript_71009.0	0	3	0	0	0	0	0	3	0	0	1	0	2	0
Transcript_71013.0	0	2	0	0	0	0	0	1	12	0	0	0	10	0
Transcript_71014.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71018.0	0	0	0	0	3	0	0	6	0	0	1	0	0	0
Transcript_71021.0	43	256	11	0	16	0	0	8	9	14	0	2	11	1
Transcript_71024.0	6	2	0	0	5	0	0	0	10	0	0	0	3	0
Transcript_71026.0	0	12	0	0	13	0	0	0	0	0	2	0	1	0
Transcript_71027.0	12	0	1	0	0	0	0	7	0	0	0	0	0	0
Transcript_71028.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71030.0	5	3	0	0	0	0	0	0	0	0	9	0	11	1
Transcript_71031.0	0	12	6	0	2	0	2	0	0	0	0	0	0	0
Transcript_71037.0	0	18	0	0	0	0	0	0	2	0	0	0	0	0
Transcript_71039.0	29	0	0	0	0	0	2	74	0	0	0	0	0	0
Transcript_71041.0	8	1	0	0	1	1	0	11	0	0	5	0	0	0
Transcript_71046.0	0	0	0	0	0	1	0	5	0	0	0	0	0	0
Transcript_71047.0	7	1	0	0	2	1	0	3	0	0	2	0	0	0
Transcript_71049.0	0	2	0	0	0	0	0	0	5	0	0	0	6	0
Transcript_71053.0	5	0	2	0	0	0	0	1	1	0	3	0	0	0
Transcript_71058.0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
Transcript_71059.0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71062.0	9	0	0	0	0	0	0	7	0	0	0	0	0	0
Transcript_71064.0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
Transcript_71066.0	0	0	0	0	0	0	0	7	0	0	2	0	4	0
Transcript_71068.0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71069.0	30	0	0	0	0	0	0	0	0	7	1	0	4	0
Transcript_71070.0	0	2	0	0	0	0	0	0	0	0	9	0	0	0
Transcript_71073.0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71074.0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
Transcript_71075.0	7	0	0	0	0	0	0	66	1	0	0	0	0	0
Transcript_71076.0	0	25	0	0	0	0	0	0	0	0	0	0	0	1
Transcript_71078.0	0	0	0	0	0	0	0	0	0	0	4	0	2	0
Transcript_71085.0	1	11	0	0	0	3	0	2	0	0	0	0	0	0
Transcript_71091.0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
Transcript_71096.0	0	1	4	0	0	2	0	0	3	0	1	0	1	0
Transcript_71097.0	0	17	3	0	0	0	0	0	0	0	0	0	0	0
Transcript_71098.0	0	30	5	0	0	1	0	0	0	3	0	0	0	1
Transcript_71099.0	18	0	10	0	7	0	0	6	0	0	10	0	2	0
Transcript_71101.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Transcript_71102.0	19	9	1	0	0	1	0	4	1	0	10	0	4	0
Transcript_71108.0	5	0	0	0	0	0	0	28	0	0	0	0	0	0
Transcript_71110.0	0	32	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71114.0	0	9	0	0	0	0	0	2	0	0	1	0	4	0
Transcript_71115.0	0	0	7	0	0	0	0	2	0	0	0	0	2	0
Transcript_71116.0	14	0	1	0	0	3	0	0	0	0	0	0	8	0
Transcript_71117.0	0	0	0	0	0	0	0	5	0	0	10	0	0	0
Transcript_71118.0	0	0	0	0	0	0	0	32	0	0	0	0	0	0
Transcript_71120.0	4	11	0	0	2	2	0	2	0	0	2	0	0	0
Transcript_71121.0	0	31	1	0	0	0	0	0	0	0	0	0	0	1
Transcript_71124.0	21	0	0	0	0	26	0	0	1	29	1	0	3	0
Transcript_7113.0	42	10	19	0	32	8	0	65	2	7	25	0	51	0
Transcript_71131.0	42	0	0	0	0	0	0	13	0	0	0	0	0	0
Transcript_71133.0	0	1	0	0	3	2	0	0	0	0	0	0	3	0
Transcript_71134.0	0	0	0	0	1	0	0	0	0	0	1	0	14	0
Transcript_71138.0	20	29	1	0	0	0	0	1	0	0	1	0	0	0
Transcript_71139.0	14	1	0	0	0	1	0	0	1	0	0	0	0	0
Transcript_71140.0	0	5	0	0	0	0	0	3	0	0	0	0	0	0
Transcript_71141.0	211	0	0	0	0	0	0	272	0	0	0	0	0	0
Transcript_71146.0	28	0	0	0	0	0	0	4	0	0	0	0	3	0
Transcript_71150.0	0	0	5	0	0	0	0	5	0	0	0	0	4	1
Transcript_71151.0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71152.0	0	0	0	0	3	0	0	2	0	0	2	0	0	0
Transcript_71158.0	39	0	5	0	3	2	0	1	3	0	0	0	20	0
Transcript_71160.0	0	0	8	0	0	0	0	2	0	0	4	0	0	0
Transcript_71161.0	2	2	0	0	0	0	0	4	0	0	0	0	0	0
Transcript_71162.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Transcript_71164.0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_71166.0	0	3	11	0	0	0	0	4	0	0	0	0	3	0
Transcript_71172.0	2	0	0	0	0	0	0	32	0	0	0	0	0	0
Transcript_71176.0	16	2	0	0	4	0	0	2	0	0	0	0	0	0
Transcript_71178.0	0	0	0	0	4	0	0	0	0	0	7	0	3	0
Transcript_71179.0	16	1	6	0	0	0	0	0	0	0	5	0	1	0
