go	onto	in_study	in_population	depth	log2fc	fdr	n_genes	description	genes
GO:0016491	MF	4	1110	2	2.1768744793611914	0.0004369758910211442	4	oxidoreductase activity	['Transcript_126778.0', 'Transcript_148917.0', 'Transcript_200836.0', 'Transcript_66870.0']
GO:0015318	MF	26	7196	3	2.1730702712341134	3.407037617476385e-25	26	inorganic molecular entity transmembrane transporter activity	['Transcript_149189.0', 'Transcript_149803.0', 'Transcript_165216.0', 'Transcript_168015.0', 'Transcript_170597.0', 'Transcript_174287.0', 'Transcript_178730.0', 'Transcript_190433.0', 'Transcript_216841.0', 'Transcript_223567.0', 'Transcript_226660.0', 'Transcript_232427.0', 'Transcript_244099.0', 'Transcript_245579.0', 'Transcript_29024.0', 'Transcript_32445.0', 'Transcript_35089.0', 'Transcript_80386.0', 'Transcript_81055.0', 'Transcript_8860.0', 'Transcript_90437.0', 'Transcript_92374.0', 'Transcript_93573.0', 'Transcript_94126.0', 'Transcript_97017.0', 'Transcript_97485.0']
GO:0015075	MF	26	7192	3	2.172268105497078	3.407037617476385e-25	26	ion transmembrane transporter activity	['Transcript_149189.0', 'Transcript_149803.0', 'Transcript_165216.0', 'Transcript_168015.0', 'Transcript_170597.0', 'Transcript_174287.0', 'Transcript_178730.0', 'Transcript_190433.0', 'Transcript_216841.0', 'Transcript_223567.0', 'Transcript_226660.0', 'Transcript_232427.0', 'Transcript_244099.0', 'Transcript_245579.0', 'Transcript_29024.0', 'Transcript_32445.0', 'Transcript_35089.0', 'Transcript_80386.0', 'Transcript_81055.0', 'Transcript_8860.0', 'Transcript_90437.0', 'Transcript_92374.0', 'Transcript_93573.0', 'Transcript_94126.0', 'Transcript_97017.0', 'Transcript_97485.0']
GO:0003723	MF	10	2749	4	2.163293614749314	1.878654418359171e-09	10	RNA binding	['Transcript_126778.0', 'Transcript_153298.0', 'Transcript_168015.0', 'Transcript_216841.0', 'Transcript_246400.0', 'Transcript_58110.0', 'Transcript_80386.0', 'Transcript_88138.0', 'Transcript_92374.0', 'Transcript_94126.0']
GO:0097159	MF	55	14997	2	2.1515571170037426	8.823313782973211e-57	55	organic cyclic compound binding	['Transcript_126778.0', 'Transcript_140177.0', 'Transcript_145158.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_153298.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_168015.0', 'Transcript_190433.0', 'Transcript_216841.0', 'Transcript_22662.0', 'Transcript_229933.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_246268.0', 'Transcript_246400.0', 'Transcript_249251.0', 'Transcript_26229.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_29097.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_44579.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_53709.0', 'Transcript_55194.0', 'Transcript_58110.0', 'Transcript_60029.0', 'Transcript_60399.0', 'Transcript_65122.0', 'Transcript_65535.0', 'Transcript_66899.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_80386.0', 'Transcript_82957.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_88138.0', 'Transcript_90078.0', 'Transcript_90729.0', 'Transcript_92374.0', 'Transcript_92854.0', 'Transcript_94126.0', 'Transcript_95360.0', 'Transcript_97519.0', 'Transcript_98845.0']
GO:0008237	MF	150	2092	5	2.137621036125217	4.937757340876996e-51	150	metallopeptidase activity	['Transcript_100539.0', 'Transcript_104917.0', 'Transcript_140750.0', 'Transcript_142257.0', 'Transcript_143883.0', 'Transcript_144274.0', 'Transcript_145869.0', 'Transcript_150045.0', 'Transcript_150382.0', 'Transcript_151207.0', 'Transcript_153120.0', 'Transcript_154470.0', 'Transcript_154565.0', 'Transcript_154599.0', 'Transcript_157652.0', 'Transcript_158163.0', 'Transcript_160946.0', 'Transcript_161383.0', 'Transcript_164499.0', 'Transcript_167152.0', 'Transcript_168329.0', 'Transcript_181512.0', 'Transcript_183162.0', 'Transcript_192269.0', 'Transcript_192615.0', 'Transcript_196594.0', 'Transcript_202832.0', 'Transcript_208811.0', 'Transcript_209316.0', 'Transcript_216037.0', 'Transcript_229723.0', 'Transcript_233900.0', 'Transcript_234737.0', 'Transcript_236745.0', 'Transcript_236914.0', 'Transcript_237461.0', 'Transcript_238685.0', 'Transcript_241721.0', 'Transcript_241768.0', 'Transcript_242697.0', 'Transcript_243750.0', 'Transcript_245524.0', 'Transcript_245668.0', 'Transcript_246301.0', 'Transcript_247371.0', 'Transcript_248565.0', 'Transcript_248768.0', 'Transcript_251389.0', 'Transcript_252335.0', 'Transcript_253521.0', 'Transcript_253890.0', 'Transcript_254092.0', 'Transcript_254555.0', 'Transcript_254601.0', 'Transcript_254915.0', 'Transcript_255001.0', 'Transcript_256534.0', 'Transcript_257178.0', 'Transcript_257498.0', 'Transcript_258359.0', 'Transcript_258871.0', 'Transcript_259404.0', 'Transcript_263892.0', 'Transcript_263923.0', 'Transcript_26407.0', 'Transcript_264268.0', 'Transcript_264360.0', 'Transcript_26509.0', 'Transcript_267339.0', 'Transcript_270140.0', 'Transcript_271092.0', 'Transcript_27162.0', 'Transcript_272502.0', 'Transcript_28836.0', 'Transcript_28983.0', 'Transcript_29196.0', 'Transcript_30623.0', 'Transcript_32235.0', 'Transcript_33230.0', 'Transcript_34166.0', 'Transcript_34228.0', 'Transcript_35311.0', 'Transcript_37185.0', 'Transcript_40010.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_41385.0', 'Transcript_41660.0', 'Transcript_42790.0', 'Transcript_42895.0', 'Transcript_44313.0', 'Transcript_45237.0', 'Transcript_45998.0', 'Transcript_46123.0', 'Transcript_46344.0', 'Transcript_47359.0', 'Transcript_48622.0', 'Transcript_48865.0', 'Transcript_49206.0', 'Transcript_49676.0', 'Transcript_49917.0', 'Transcript_49932.0', 'Transcript_49998.0', 'Transcript_50607.0', 'Transcript_50985.0', 'Transcript_51133.0', 'Transcript_52284.0', 'Transcript_52638.0', 'Transcript_53849.0', 'Transcript_55813.0', 'Transcript_5595.0', 'Transcript_56357.0', 'Transcript_57935.0', 'Transcript_60399.0', 'Transcript_60704.0', 'Transcript_63208.0', 'Transcript_63627.0', 'Transcript_63695.0', 'Transcript_65907.0', 'Transcript_66781.0', 'Transcript_66899.0', 'Transcript_68154.0', 'Transcript_68172.0', 'Transcript_68961.0', 'Transcript_70115.0', 'Transcript_72698.0', 'Transcript_75507.0', 'Transcript_76260.0', 'Transcript_77060.0', 'Transcript_77781.0', 'Transcript_78856.0', 'Transcript_81074.0', 'Transcript_81857.0', 'Transcript_82927.0', 'Transcript_84005.0', 'Transcript_84606.0', 'Transcript_85971.0', 'Transcript_88240.0', 'Transcript_8860.0', 'Transcript_89339.0', 'Transcript_91651.0', 'Transcript_93832.0', 'Transcript_95360.0', 'Transcript_95743.0', 'Transcript_96366.0', 'Transcript_96610.0', 'Transcript_98251.0', 'Transcript_98845.0', 'Transcript_99264.0', 'Transcript_99608.0']
GO:1901363	MF	55	14709	2	2.123582351605905	9.21462139653981e-55	55	heterocyclic compound binding	['Transcript_126778.0', 'Transcript_140177.0', 'Transcript_145158.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_153298.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_168015.0', 'Transcript_190433.0', 'Transcript_216841.0', 'Transcript_22662.0', 'Transcript_229933.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_246268.0', 'Transcript_246400.0', 'Transcript_249251.0', 'Transcript_26229.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_29097.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_44579.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_53709.0', 'Transcript_55194.0', 'Transcript_58110.0', 'Transcript_60029.0', 'Transcript_60399.0', 'Transcript_65122.0', 'Transcript_65535.0', 'Transcript_66899.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_80386.0', 'Transcript_82957.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_88138.0', 'Transcript_90078.0', 'Transcript_90729.0', 'Transcript_92374.0', 'Transcript_92854.0', 'Transcript_94126.0', 'Transcript_95360.0', 'Transcript_97519.0', 'Transcript_98845.0']
GO:0003690	MF	44	11608	5	2.1039307035531705	3.7347144228248716e-41	44	double-stranded DNA binding	['Transcript_140177.0', 'Transcript_145158.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_22662.0', 'Transcript_229933.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_246268.0', 'Transcript_249251.0', 'Transcript_26229.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_29097.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_44579.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_53709.0', 'Transcript_55194.0', 'Transcript_60029.0', 'Transcript_60399.0', 'Transcript_65122.0', 'Transcript_65535.0', 'Transcript_66899.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_82957.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_90078.0', 'Transcript_90729.0', 'Transcript_92854.0', 'Transcript_95360.0', 'Transcript_97519.0', 'Transcript_98845.0']
GO:1990837	MF	44	11587	6	2.101318364330354	5.289317259485374e-41	44	sequence-specific double-stranded DNA binding	['Transcript_140177.0', 'Transcript_145158.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_22662.0', 'Transcript_229933.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_246268.0', 'Transcript_249251.0', 'Transcript_26229.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_29097.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_44579.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_53709.0', 'Transcript_55194.0', 'Transcript_60029.0', 'Transcript_60399.0', 'Transcript_65122.0', 'Transcript_65535.0', 'Transcript_66899.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_82957.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_90078.0', 'Transcript_90729.0', 'Transcript_92854.0', 'Transcript_95360.0', 'Transcript_97519.0', 'Transcript_98845.0']
GO:0001067	MF	44	11551	4	2.0968290339317677	1.0680984113836986e-40	44	regulatory region nucleic acid binding	['Transcript_140177.0', 'Transcript_145158.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_22662.0', 'Transcript_229933.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_246268.0', 'Transcript_249251.0', 'Transcript_26229.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_29097.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_44579.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_53709.0', 'Transcript_55194.0', 'Transcript_60029.0', 'Transcript_60399.0', 'Transcript_65122.0', 'Transcript_65535.0', 'Transcript_66899.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_82957.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_90078.0', 'Transcript_90729.0', 'Transcript_92854.0', 'Transcript_95360.0', 'Transcript_97519.0', 'Transcript_98845.0']
GO:0000976	MF	44	11551	5	2.0968290339317677	1.0680984113836986e-40	44	transcription regulatory region sequence-specific DNA binding	['Transcript_140177.0', 'Transcript_145158.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_22662.0', 'Transcript_229933.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_246268.0', 'Transcript_249251.0', 'Transcript_26229.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_29097.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_44579.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_53709.0', 'Transcript_55194.0', 'Transcript_60029.0', 'Transcript_60399.0', 'Transcript_65122.0', 'Transcript_65535.0', 'Transcript_66899.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_82957.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_90078.0', 'Transcript_90729.0', 'Transcript_92854.0', 'Transcript_95360.0', 'Transcript_97519.0', 'Transcript_98845.0']
GO:0003677	MF	45	11799	4	2.095054393458115	1.154268600452383e-41	45	DNA binding	['Transcript_140177.0', 'Transcript_145158.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_190433.0', 'Transcript_22662.0', 'Transcript_229933.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_246268.0', 'Transcript_249251.0', 'Transcript_26229.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_29097.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_44579.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_53709.0', 'Transcript_55194.0', 'Transcript_60029.0', 'Transcript_60399.0', 'Transcript_65122.0', 'Transcript_65535.0', 'Transcript_66899.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_82957.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_90078.0', 'Transcript_90729.0', 'Transcript_92854.0', 'Transcript_95360.0', 'Transcript_97519.0', 'Transcript_98845.0']
GO:0000977	MF	44	11523	6	2.093327648738647	1.5489836376291804e-40	44	RNA polymerase II transcription regulatory region sequence-specific DNA binding	['Transcript_140177.0', 'Transcript_145158.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_22662.0', 'Transcript_229933.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_246268.0', 'Transcript_249251.0', 'Transcript_26229.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_29097.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_44579.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_53709.0', 'Transcript_55194.0', 'Transcript_60029.0', 'Transcript_60399.0', 'Transcript_65122.0', 'Transcript_65535.0', 'Transcript_66899.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_82957.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_90078.0', 'Transcript_90729.0', 'Transcript_92854.0', 'Transcript_95360.0', 'Transcript_97519.0', 'Transcript_98845.0']
GO:0043565	MF	45	11659	5	2.0778338542978965	8.163928645766196e-41	45	sequence-specific DNA binding	['Transcript_140177.0', 'Transcript_145158.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_190433.0', 'Transcript_22662.0', 'Transcript_229933.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_246268.0', 'Transcript_249251.0', 'Transcript_26229.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_29097.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_44579.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_53709.0', 'Transcript_55194.0', 'Transcript_60029.0', 'Transcript_60399.0', 'Transcript_65122.0', 'Transcript_65535.0', 'Transcript_66899.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_82957.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_90078.0', 'Transcript_90729.0', 'Transcript_92854.0', 'Transcript_95360.0', 'Transcript_97519.0', 'Transcript_98845.0']
GO:0050839	MF	12	176	3	2.0650003639601358	0.000151259429218547	12	cell adhesion molecule binding	['Transcript_176163.0', 'Transcript_234590.0', 'Transcript_34204.0', 'Transcript_52618.0', 'Transcript_58526.0', 'Transcript_59097.0', 'Transcript_61403.0', 'Transcript_61635.0', 'Transcript_73541.0', 'Transcript_8232.0', 'Transcript_8860.0', 'Transcript_98218.0']
GO:0000981	MF	43	10897	3	2.0459091512907057	3.495376682500242e-37	43	DNA-binding transcription factor activity, RNA polymerase II-specific	['Transcript_140177.0', 'Transcript_145158.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_229933.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_246268.0', 'Transcript_249251.0', 'Transcript_26229.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_29097.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_44579.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_53709.0', 'Transcript_55194.0', 'Transcript_60029.0', 'Transcript_60399.0', 'Transcript_65122.0', 'Transcript_65535.0', 'Transcript_66899.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_82957.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_90078.0', 'Transcript_90729.0', 'Transcript_92854.0', 'Transcript_95360.0', 'Transcript_97519.0', 'Transcript_98845.0']
GO:0003700	MF	43	10897	2	2.0459091512907057	3.495376682500242e-37	43	DNA-binding transcription factor activity	['Transcript_140177.0', 'Transcript_145158.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_229933.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_246268.0', 'Transcript_249251.0', 'Transcript_26229.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_29097.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_44579.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_53709.0', 'Transcript_55194.0', 'Transcript_60029.0', 'Transcript_60399.0', 'Transcript_65122.0', 'Transcript_65535.0', 'Transcript_66899.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_82957.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_90078.0', 'Transcript_90729.0', 'Transcript_92854.0', 'Transcript_95360.0', 'Transcript_97519.0', 'Transcript_98845.0']
GO:0030545	MF	22	5534	2	2.0352058280963807	6.295528136026338e-18	22	receptor regulator activity	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_60399.0', 'Transcript_66899.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0016887	MF	15	3757	7	2.0290053231569756	4.272888523823583e-12	15	ATPase activity	['Transcript_106816.0', 'Transcript_161244.0', 'Transcript_168015.0', 'Transcript_216841.0', 'Transcript_226660.0', 'Transcript_234067.0', 'Transcript_245954.0', 'Transcript_26110.0', 'Transcript_38127.0', 'Transcript_61447.0', 'Transcript_80386.0', 'Transcript_80969.0', 'Transcript_90437.0', 'Transcript_92374.0', 'Transcript_94126.0']
GO:0048018	MF	22	5507	4	2.0281497926373047	8.613826939581442e-18	22	receptor ligand activity	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_60399.0', 'Transcript_66899.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0030546	MF	22	5507	3	2.0281497926373047	8.613826939581442e-18	22	signaling receptor activator activity	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_60399.0', 'Transcript_66899.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0003676	MF	55	13651	3	2.015889823366718	2.5348218083820907e-47	55	nucleic acid binding	['Transcript_126778.0', 'Transcript_140177.0', 'Transcript_145158.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_153298.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_168015.0', 'Transcript_190433.0', 'Transcript_216841.0', 'Transcript_22662.0', 'Transcript_229933.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_246268.0', 'Transcript_246400.0', 'Transcript_249251.0', 'Transcript_26229.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_29097.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_44579.0', 'Transcript_45237.0', 'Transcript_47284.0', 'Transcript_53709.0', 'Transcript_55194.0', 'Transcript_58110.0', 'Transcript_60029.0', 'Transcript_60399.0', 'Transcript_65122.0', 'Transcript_65535.0', 'Transcript_66899.0', 'Transcript_70451.0', 'Transcript_77060.0', 'Transcript_80386.0', 'Transcript_82957.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_88138.0', 'Transcript_90078.0', 'Transcript_90729.0', 'Transcript_92374.0', 'Transcript_92854.0', 'Transcript_94126.0', 'Transcript_95360.0', 'Transcript_97519.0', 'Transcript_98845.0']
GO:0008081	MF	37	565	5	2.0068157902026766	8.364235913113469e-12	37	phosphoric diester hydrolase activity	['Transcript_110159.0', 'Transcript_140706.0', 'Transcript_147276.0', 'Transcript_159605.0', 'Transcript_169690.0', 'Transcript_175743.0', 'Transcript_205376.0', 'Transcript_234534.0', 'Transcript_236100.0', 'Transcript_239927.0', 'Transcript_244155.0', 'Transcript_263083.0', 'Transcript_263190.0', 'Transcript_271073.0', 'Transcript_271136.0', 'Transcript_31699.0', 'Transcript_34218.0', 'Transcript_34924.0', 'Transcript_40915.0', 'Transcript_41909.0', 'Transcript_45689.0', 'Transcript_45799.0', 'Transcript_46765.0', 'Transcript_46891.0', 'Transcript_50731.0', 'Transcript_50733.0', 'Transcript_53884.0', 'Transcript_54758.0', 'Transcript_58371.0', 'Transcript_61969.0', 'Transcript_64356.0', 'Transcript_76044.0', 'Transcript_82279.0', 'Transcript_84079.0', 'Transcript_86957.0', 'Transcript_94298.0', 'Transcript_95640.0']
GO:0005179	MF	22	5101	5	1.9176632848833688	1.905653491853044e-15	22	hormone activity	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_60399.0', 'Transcript_66899.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0005102	MF	32	6878	3	1.808303918650514	1.142992643554172e-19	32	signaling receptor binding	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_176163.0', 'Transcript_234590.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_34204.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_52618.0', 'Transcript_58526.0', 'Transcript_59097.0', 'Transcript_60399.0', 'Transcript_61403.0', 'Transcript_61635.0', 'Transcript_66899.0', 'Transcript_73541.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_95360.0', 'Transcript_98218.0', 'Transcript_98845.0']
GO:0042165	MF	8	1672	2	1.7678896502046058	9.07122892585373e-05	8	neurotransmitter binding	['Transcript_110081.0', 'Transcript_201867.0', 'Transcript_228269.0', 'Transcript_268824.0', 'Transcript_39474.0', 'Transcript_41509.0', 'Transcript_67453.0', 'Transcript_76702.0']
GO:0030594	MF	8	1670	3	1.7661629054851378	9.07122892585373e-05	8	neurotransmitter receptor activity	['Transcript_110081.0', 'Transcript_201867.0', 'Transcript_228269.0', 'Transcript_268824.0', 'Transcript_39474.0', 'Transcript_41509.0', 'Transcript_67453.0', 'Transcript_76702.0']
GO:0005388	MF	7	127	6	1.7581397171617152	0.01748305333138656	7	calcium transmembrane transporter activity, phosphorylative mechanism	['Transcript_168015.0', 'Transcript_216841.0', 'Transcript_226660.0', 'Transcript_80386.0', 'Transcript_90437.0', 'Transcript_92374.0', 'Transcript_94126.0']
GO:0030234	MF	11	2221	2	1.7180925770334068	5.926145947462731e-06	11	enzyme regulator activity	['Transcript_161244.0', 'Transcript_234067.0', 'Transcript_245954.0', 'Transcript_26110.0', 'Transcript_274283.0', 'Transcript_38127.0', 'Transcript_55041.0', 'Transcript_61447.0', 'Transcript_80969.0', 'Transcript_8232.0', 'Transcript_8860.0']
