go	onto	in_study	in_population	depth	log2fc	fdr	n_genes	description	genes
GO:0031967	CC	5	2026	3	2.3139572838032882	1.4895239219162654e-05	5	organelle envelope	['Transcript_101039.0', 'Transcript_110387.0', 'Transcript_21836.0', 'Transcript_235006.0', 'Transcript_268390.0']
GO:0098797	CC	7	2825	3	2.3081471500218207	8.154181121115325e-08	7	plasma membrane protein complex	['Transcript_139053.0', 'Transcript_16685.0', 'Transcript_252340.0', 'Transcript_253645.0', 'Transcript_3920.0', 'Transcript_42004.0', 'Transcript_77803.0']
GO:0016020	CC	35	14104	2	2.3060006622647276	1.0354140742013306e-42	35	membrane	['Transcript_101039.0', 'Transcript_110387.0', 'Transcript_129148.0', 'Transcript_137409.0', 'Transcript_139053.0', 'Transcript_139736.0', 'Transcript_142459.0', 'Transcript_148836.0', 'Transcript_18634.0', 'Transcript_198094.0', 'Transcript_202000.0', 'Transcript_203424.0', 'Transcript_207544.0', 'Transcript_208348.0', 'Transcript_21836.0', 'Transcript_223597.0', 'Transcript_235006.0', 'Transcript_25385.0', 'Transcript_25646.0', 'Transcript_257973.0', 'Transcript_262234.0', 'Transcript_262971.0', 'Transcript_262995.0', 'Transcript_266757.0', 'Transcript_268390.0', 'Transcript_27347.0', 'Transcript_273657.0', 'Transcript_42004.0', 'Transcript_47028.0', 'Transcript_60206.0', 'Transcript_63521.0', 'Transcript_74515.0', 'Transcript_80712.0', 'Transcript_91293.0', 'Transcript_96338.0']
GO:0098588	CC	10	3951	4	2.2775409559798203	8.708446248141431e-11	10	bounding membrane of organelle	['Transcript_101039.0', 'Transcript_110387.0', 'Transcript_207544.0', 'Transcript_208348.0', 'Transcript_25646.0', 'Transcript_257973.0', 'Transcript_262995.0', 'Transcript_42004.0', 'Transcript_63521.0', 'Transcript_91293.0']
GO:0061695	CC	3	1161	4	2.2476566760339223	0.002699867858310189	3	transferase complex, transferring phosphorus-containing groups	['Transcript_21836.0', 'Transcript_42004.0', 'Transcript_50047.0']
GO:0098796	CC	11	4121	2	2.2008140495327146	7.858494652688936e-11	11	membrane protein complex	['Transcript_139053.0', 'Transcript_16685.0', 'Transcript_21836.0', 'Transcript_252340.0', 'Transcript_253645.0', 'Transcript_257973.0', 'Transcript_268390.0', 'Transcript_3920.0', 'Transcript_42004.0', 'Transcript_50047.0', 'Transcript_77803.0']
GO:0043226	CC	47	16387	2	2.0971422093814915	3.076296099141564e-46	47	organelle	['Transcript_103374.0', 'Transcript_110387.0', 'Transcript_112633.0', 'Transcript_117779.0', 'Transcript_129148.0', 'Transcript_130848.0', 'Transcript_137409.0', 'Transcript_139736.0', 'Transcript_148836.0', 'Transcript_16685.0', 'Transcript_198094.0', 'Transcript_203424.0', 'Transcript_207544.0', 'Transcript_208348.0', 'Transcript_21836.0', 'Transcript_223597.0', 'Transcript_23637.0', 'Transcript_250052.0', 'Transcript_25433.0', 'Transcript_25646.0', 'Transcript_256468.0', 'Transcript_257973.0', 'Transcript_260133.0', 'Transcript_262234.0', 'Transcript_262971.0', 'Transcript_262995.0', 'Transcript_266757.0', 'Transcript_267030.0', 'Transcript_27347.0', 'Transcript_273657.0', 'Transcript_33324.0', 'Transcript_41209.0', 'Transcript_42004.0', 'Transcript_43752.0', 'Transcript_47028.0', 'Transcript_52124.0', 'Transcript_60206.0', 'Transcript_60362.0', 'Transcript_60966.0', 'Transcript_63521.0', 'Transcript_7263.0', 'Transcript_74515.0', 'Transcript_80712.0', 'Transcript_89440.0', 'Transcript_91293.0', 'Transcript_93285.0', 'Transcript_96338.0']
GO:0005814	CC	3	1035	5	2.0819194715550435	0.008923596669241904	3	centriole	['Transcript_110387.0', 'Transcript_198094.0', 'Transcript_262971.0']
GO:0005773	CC	29	9810	5	2.053523345868541	5.67414400909844e-25	29	vacuole	['Transcript_112633.0', 'Transcript_129148.0', 'Transcript_137409.0', 'Transcript_139736.0', 'Transcript_203424.0', 'Transcript_207544.0', 'Transcript_208348.0', 'Transcript_223597.0', 'Transcript_23637.0', 'Transcript_25433.0', 'Transcript_25646.0', 'Transcript_257973.0', 'Transcript_260133.0', 'Transcript_262234.0', 'Transcript_262971.0', 'Transcript_262995.0', 'Transcript_266757.0', 'Transcript_27347.0', 'Transcript_273657.0', 'Transcript_42004.0', 'Transcript_47028.0', 'Transcript_60206.0', 'Transcript_60362.0', 'Transcript_63521.0', 'Transcript_74515.0', 'Transcript_80712.0', 'Transcript_91293.0', 'Transcript_93285.0', 'Transcript_96338.0']
GO:0098552	CC	3	982	2	2.006083633483049	0.01707474093101342	3	side of membrane	['Transcript_101038.0', 'Transcript_22362.0', 'Transcript_91293.0']
GO:0031090	CC	28	9003	3	1.9803021021513527	6.938453824971659e-22	28	organelle membrane	['Transcript_101039.0', 'Transcript_110387.0', 'Transcript_129148.0', 'Transcript_137409.0', 'Transcript_139736.0', 'Transcript_203424.0', 'Transcript_207544.0', 'Transcript_208348.0', 'Transcript_21836.0', 'Transcript_223597.0', 'Transcript_235006.0', 'Transcript_25646.0', 'Transcript_257973.0', 'Transcript_262234.0', 'Transcript_262971.0', 'Transcript_262995.0', 'Transcript_266757.0', 'Transcript_268390.0', 'Transcript_27347.0', 'Transcript_273657.0', 'Transcript_42004.0', 'Transcript_47028.0', 'Transcript_60206.0', 'Transcript_63521.0', 'Transcript_74515.0', 'Transcript_80712.0', 'Transcript_91293.0', 'Transcript_96338.0']
GO:0043229	CC	47	15004	3	1.9699376158733448	6.709204207965866e-39	47	intracellular organelle	['Transcript_103374.0', 'Transcript_110387.0', 'Transcript_112633.0', 'Transcript_117779.0', 'Transcript_129148.0', 'Transcript_130848.0', 'Transcript_137409.0', 'Transcript_139736.0', 'Transcript_148836.0', 'Transcript_16685.0', 'Transcript_198094.0', 'Transcript_203424.0', 'Transcript_207544.0', 'Transcript_208348.0', 'Transcript_21836.0', 'Transcript_223597.0', 'Transcript_23637.0', 'Transcript_250052.0', 'Transcript_25433.0', 'Transcript_25646.0', 'Transcript_256468.0', 'Transcript_257973.0', 'Transcript_260133.0', 'Transcript_262234.0', 'Transcript_262971.0', 'Transcript_262995.0', 'Transcript_266757.0', 'Transcript_267030.0', 'Transcript_27347.0', 'Transcript_273657.0', 'Transcript_33324.0', 'Transcript_41209.0', 'Transcript_42004.0', 'Transcript_43752.0', 'Transcript_47028.0', 'Transcript_52124.0', 'Transcript_60206.0', 'Transcript_60362.0', 'Transcript_60966.0', 'Transcript_63521.0', 'Transcript_7263.0', 'Transcript_74515.0', 'Transcript_80712.0', 'Transcript_89440.0', 'Transcript_91293.0', 'Transcript_93285.0', 'Transcript_96338.0']
GO:0042175	CC	17	5256	3	1.9237536389615024	5.110232436922282e-12	17	nuclear outer membrane-endoplasmic reticulum membrane network	['Transcript_129148.0', 'Transcript_137409.0', 'Transcript_139736.0', 'Transcript_203424.0', 'Transcript_207544.0', 'Transcript_223597.0', 'Transcript_262234.0', 'Transcript_262971.0', 'Transcript_266757.0', 'Transcript_27347.0', 'Transcript_273657.0', 'Transcript_47028.0', 'Transcript_60206.0', 'Transcript_74515.0', 'Transcript_80712.0', 'Transcript_91293.0', 'Transcript_96338.0']
GO:0098827	CC	17	5150	3	1.8943607955971158	1.391227728621782e-11	17	endoplasmic reticulum subcompartment	['Transcript_129148.0', 'Transcript_137409.0', 'Transcript_139736.0', 'Transcript_203424.0', 'Transcript_207544.0', 'Transcript_223597.0', 'Transcript_262234.0', 'Transcript_262971.0', 'Transcript_266757.0', 'Transcript_27347.0', 'Transcript_273657.0', 'Transcript_47028.0', 'Transcript_60206.0', 'Transcript_74515.0', 'Transcript_80712.0', 'Transcript_91293.0', 'Transcript_96338.0']
GO:0005789	CC	17	5132	4	1.8893095337288555	1.9440290470346317e-11	17	endoplasmic reticulum membrane	['Transcript_129148.0', 'Transcript_137409.0', 'Transcript_139736.0', 'Transcript_203424.0', 'Transcript_207544.0', 'Transcript_223597.0', 'Transcript_262234.0', 'Transcript_262971.0', 'Transcript_266757.0', 'Transcript_27347.0', 'Transcript_273657.0', 'Transcript_47028.0', 'Transcript_60206.0', 'Transcript_74515.0', 'Transcript_80712.0', 'Transcript_91293.0', 'Transcript_96338.0']
GO:0043227	CC	34	10220	3	1.8831116544641566	1.1180338202170027e-23	34	membrane-bounded organelle	['Transcript_112633.0', 'Transcript_129148.0', 'Transcript_130848.0', 'Transcript_137409.0', 'Transcript_139736.0', 'Transcript_203424.0', 'Transcript_207544.0', 'Transcript_208348.0', 'Transcript_223597.0', 'Transcript_23637.0', 'Transcript_25433.0', 'Transcript_25646.0', 'Transcript_257973.0', 'Transcript_260133.0', 'Transcript_262234.0', 'Transcript_262971.0', 'Transcript_262995.0', 'Transcript_266757.0', 'Transcript_267030.0', 'Transcript_27347.0', 'Transcript_273657.0', 'Transcript_42004.0', 'Transcript_43752.0', 'Transcript_47028.0', 'Transcript_52124.0', 'Transcript_60206.0', 'Transcript_60362.0', 'Transcript_60966.0', 'Transcript_63521.0', 'Transcript_74515.0', 'Transcript_80712.0', 'Transcript_91293.0', 'Transcript_93285.0', 'Transcript_96338.0']
GO:0005740	CC	5	1496	4	1.8764332848897867	0.002029038783271525	5	mitochondrial envelope	['Transcript_101039.0', 'Transcript_110387.0', 'Transcript_21836.0', 'Transcript_235006.0', 'Transcript_268390.0']
GO:0043231	CC	34	9966	4	1.8468029373227053	1.5301747087118297e-22	34	intracellular membrane-bounded organelle	['Transcript_112633.0', 'Transcript_129148.0', 'Transcript_130848.0', 'Transcript_137409.0', 'Transcript_139736.0', 'Transcript_203424.0', 'Transcript_207544.0', 'Transcript_208348.0', 'Transcript_223597.0', 'Transcript_23637.0', 'Transcript_25433.0', 'Transcript_25646.0', 'Transcript_257973.0', 'Transcript_260133.0', 'Transcript_262234.0', 'Transcript_262971.0', 'Transcript_262995.0', 'Transcript_266757.0', 'Transcript_267030.0', 'Transcript_27347.0', 'Transcript_273657.0', 'Transcript_42004.0', 'Transcript_43752.0', 'Transcript_47028.0', 'Transcript_52124.0', 'Transcript_60206.0', 'Transcript_60362.0', 'Transcript_60966.0', 'Transcript_63521.0', 'Transcript_74515.0', 'Transcript_80712.0', 'Transcript_91293.0', 'Transcript_93285.0', 'Transcript_96338.0']
GO:0005667	CC	9	2359	2	1.6855016216866625	0.00011006624055706437	9	transcription regulator complex	['Transcript_110387.0', 'Transcript_145826.0', 'Transcript_16920.0', 'Transcript_27850.0', 'Transcript_39594.0', 'Transcript_51892.0', 'Transcript_77803.0', 'Transcript_79591.0', 'Transcript_93442.0']
GO:0031984	CC	24	6259	2	1.6782208801122351	3.1942120652750423e-12	24	organelle subcompartment	['Transcript_112633.0', 'Transcript_129148.0', 'Transcript_137409.0', 'Transcript_139736.0', 'Transcript_203424.0', 'Transcript_207544.0', 'Transcript_208348.0', 'Transcript_223597.0', 'Transcript_25646.0', 'Transcript_260133.0', 'Transcript_262234.0', 'Transcript_262971.0', 'Transcript_262995.0', 'Transcript_266757.0', 'Transcript_27347.0', 'Transcript_273657.0', 'Transcript_42004.0', 'Transcript_47028.0', 'Transcript_60206.0', 'Transcript_63521.0', 'Transcript_74515.0', 'Transcript_80712.0', 'Transcript_91293.0', 'Transcript_96338.0']
GO:0031966	CC	5	1296	4	1.6693888278867748	0.0107576602086121	5	mitochondrial membrane	['Transcript_101039.0', 'Transcript_110387.0', 'Transcript_21836.0', 'Transcript_235006.0', 'Transcript_268390.0']
GO:0098805	CC	8	1936	3	1.5703301571641066	0.0013551581971890875	8	whole membrane	['Transcript_101039.0', 'Transcript_110387.0', 'Transcript_142459.0', 'Transcript_18634.0', 'Transcript_202000.0', 'Transcript_25385.0', 'Transcript_257973.0', 'Transcript_42004.0']
