# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
...GO:0005929	CC	p	cilium	22/964	2942/59161	2.5873725303319904e-05	4	22	0.013920064213186109	0.013569734566919402	0.010918712078001	0.00011897490780500947	Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_45237.0, Transcript_60399.0, Transcript_66899.0, Transcript_77060.0, Transcript_84606.0, Transcript_95360.0, Transcript_98845.0
.....GO:0097447	CC	p	dendritic tree	0/964	669/59161	3.608471232094243e-05	5	0	0.019413575228667025	0.01892498905273628	0.015191663887116761	0.00016313928763585738	
.....GO:0030425	CC	p	dendrite	0/964	669/59161	3.608471232094243e-05	5	0	0.019413575228667025	0.01892498905273628	0.015191663887116761	0.00016313928763585738	
....GO:0009898	CC	p	cytoplasmic side of plasma membrane	1/964	818/59161	3.6869634012449544e-05	4	1	0.019835863098697854	0.019336649101094384	0.015448376651216358	0.00016529885915581545	Transcript_8860.0
...GO:0098562	CC	p	cytoplasmic side of membrane	1/964	821/59161	3.723032871624364e-05	3	1	0.020029916849339077	0.019525819053731682	0.01556227740338984	0.0001655365028870998	Transcript_8860.0
....GO:0005858	CC	p	axonemal dynein complex	0/964	625/59161	7.955092737372272e-05	4	0	0.042798398927062824	0.04172128119777129	0.033172736714842374	0.0003508065485824821	
.....GO:0070160	CC	p	tight junction	0/964	585/59161	0.00010820718745644349	5	0	0.058215466851566595	0.056750344019012335	0.04501418998188049	0.0004694795713836016	
......GO:0005923	CC	p	bicellular tight junction	0/964	585/59161	0.00010820718745644349	6	0	0.058215466851566595	0.056750344019012335	0.04501418998188049	0.0004694795713836016	
.....GO:0043296	CC	p	apical junction complex	0/964	594/59161	0.00011120861984925464	5	0	0.059830237478899	0.05832447532069138	0.04604036861759142	0.000478641899831192	
..GO:1990351	CC	p	transporter complex	15/964	2164/59161	0.00013008666811299577	2	15	0.06998662744479173	0.06822525694673698	0.05372579393066725	0.0005554494241650136	Transcript_149189.0, Transcript_149803.0, Transcript_165216.0, Transcript_170597.0, Transcript_174287.0, Transcript_178730.0, Transcript_223567.0, Transcript_232427.0, Transcript_245579.0, Transcript_29024.0, Transcript_32445.0, Transcript_35089.0, Transcript_81055.0, Transcript_93573.0, Transcript_97017.0
...GO:0036064	CC	p	ciliary basal body	0/964	571/59161	0.00016380868432485087	3	0	0.08812907216676977	0.08591110634382829	0.06748917794183856	0.0006939297021005493	
...GO:1902495	CC	p	transmembrane transporter complex	15/964	2157/59161	0.00017285985445660902	3	15	0.09299860169765566	0.09065808323904281	0.0710454001816663	0.0007265515757629348	Transcript_149189.0, Transcript_149803.0, Transcript_165216.0, Transcript_170597.0, Transcript_174287.0, Transcript_178730.0, Transcript_223567.0, Transcript_232427.0, Transcript_245579.0, Transcript_29024.0, Transcript_32445.0, Transcript_35089.0, Transcript_81055.0, Transcript_93573.0, Transcript_97017.0
..GO:0019898	CC	p	extrinsic component of membrane	2/964	856/59161	0.00017932535737876147	2	2	0.09647704226977367	0.09404898105011268	0.0735233965252922	0.0007478840486028966	Transcript_135574.0, Transcript_8860.0
.......GO:0005770	CC	p	late endosome	1/964	696/59161	0.00022887730080732295	8	1	0.12313598783433975	0.12003699443890396	0.09361081603019508	0.0009471999064179981	Transcript_244427.0
.....GO:0097729	CC	p	9+2 motile cilium	0/964	537/59161	0.00023400932296621343	6	0	0.12589701575582282	0.12272853489824233	0.09547580377021508	0.0009537652708774456	
......GO:0036126	CC	p	sperm flagellum	0/964	537/59161	0.00023400932296621343	7	0	0.12589701575582282	0.12272853489824233	0.09547580377021508	0.0009537652708774456	
..GO:0045177	CC	p	apical part of cell	0/964	555/59161	0.0002525276250040701	2	0	0.1358598622521897	0.1324406440103969	0.10252621575165245	0.001013879569046192	
....GO:0016324	CC	p	apical plasma membrane	0/964	555/59161	0.0002525276250040701	4	0	0.1358598622521897	0.1324406440103969	0.10252621575165245	0.001013879569046192	
....GO:0034702	CC	p	ion channel complex	15/964	2090/59161	0.00028647149933052794	4	15	0.15412166663982402	0.15024284911936903	0.11573448572953329	0.0011416419751098077	Transcript_149189.0, Transcript_149803.0, Transcript_165216.0, Transcript_170597.0, Transcript_174287.0, Transcript_178730.0, Transcript_223567.0, Transcript_232427.0, Transcript_245579.0, Transcript_29024.0, Transcript_32445.0, Transcript_35089.0, Transcript_81055.0, Transcript_93573.0, Transcript_97017.0
..GO:0031974	CC	p	membrane-enclosed lumen	2/964	815/59161	0.0003734637900140959	2	2	0.2009235190275836	0.19586682788955587	0.15050590737568065	0.0014559675291853885	Transcript_247667.0, Transcript_27162.0
...GO:0043233	CC	p	organelle lumen	2/964	815/59161	0.0003734637900140959	3	2	0.2009235190275836	0.19586682788955587	0.15050590737568065	0.0014559675291853885	Transcript_247667.0, Transcript_27162.0
....GO:0070013	CC	p	intracellular organelle lumen	2/964	815/59161	0.0003734637900140959	4	2	0.2009235190275836	0.19586682788955587	0.15050590737568065	0.0014559675291853885	Transcript_247667.0, Transcript_27162.0
......GO:0034705	CC	p	potassium channel complex	0/964	534/59161	0.00037840803297575906	6	0	0.20358352174095837	0.19845988566680295	0.15136321319030363	0.0014646296528126501	
....GO:0005635	CC	p	nuclear envelope	1/964	662/59161	0.0004984913544014545	4	1	0.2681883486679825	0.26143878718013347	0.19889805040618033	0.001915204082615406	Transcript_106816.0
.....GO:0005759	CC	p	mitochondrial matrix	0/964	491/59161	0.0005070275099153778	5	0	0.2727808003344733	0.26591565949704804	0.20179694894632036	0.001915204082615406	
...GO:0019867	CC	p	outer membrane	0/964	494/59161	0.0005090598212156191	3	0	0.2738741838140031	0.26698152552825644	0.2020967490226008	0.001915204082615406	
....GO:0031968	CC	p	organelle outer membrane	0/964	494/59161	0.0005090598212156191	5	0	0.2738741838140031	0.26698152552825644	0.2020967490226008	0.001915204082615406	
....GO:0098588	CC	p	bounding membrane of organelle	39/964	3951/59161	0.0005452682788237983	4	39	0.29335433400720345	0.2859714140371794	0.2153809701354003	0.0020371828750500244	Transcript_126778.0, Transcript_145869.0, Transcript_147744.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_168015.0, Transcript_177740.0, Transcript_190433.0, Transcript_216841.0, Transcript_226660.0, Transcript_236745.0, Transcript_238685.0, Transcript_244427.0, Transcript_245524.0, Transcript_247667.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_45237.0, Transcript_58110.0, Transcript_60399.0, Transcript_64356.0, Transcript_66899.0, Transcript_70307.0, Transcript_77060.0, Transcript_80386.0, Transcript_84606.0, Transcript_88138.0, Transcript_90437.0, Transcript_92374.0, Transcript_94126.0, Transcript_95360.0, Transcript_98845.0
....GO:0031227	CC	p	intrinsic component of endoplasmic reticulum membrane	0/964	466/59161	0.0007458975437579461	4	0	0.40129287854177503	0.39119344293315794	0.2938836322406308	0.002767537093391552	
....GO:0008076	CC	p	voltage-gated potassium channel complex	0/964	473/59161	0.0007534815949969012	7	0	0.40537309810833283	0.39517097462015205	0.2961182668337822	0.0027765280692351566	
....GO:0010008	CC	p	endosome membrane	1/964	612/59161	0.0010159264402184224	5	1	0.5465684248375112	0.5328128041735999	0.3982431645656216	0.0037181525499150425	Transcript_244427.0
......GO:0030139	CC	p	endocytic vesicle	0/964	449/59161	0.0011072111270199318	7	0	0.5956795863367232	0.580687973110402	0.4329195506647933	0.004021720202045721	
...GO:0005681	CC	p	spliceosomal complex	0/964	451/59161	0.001113822137741287	3	0	0.5992363101048124	0.5841551839451842	0.4343906337191019	0.004021720202045721	
.......GO:0005769	CC	p	early endosome	0/964	453/59161	0.0011222761952143503	8	0	0.6037845930253205	0.5885889991217035	0.43656543993838226	0.004025230620168803	
.....GO:0031461	CC	p	cullin-RING ubiquitin ligase complex	1/964	583/59161	0.0014270470622825362	5	1	0.7677513195080045	0.7484291350651158	0.5536942601656241	0.005084445824556321	Transcript_257067.0
....GO:0005802	CC	p	trans-Golgi network	1/964	587/59161	0.001449961955507823	4	1	0.7800795320632088	0.7604470804924233	0.5611352767815275	0.005132102184626374	Transcript_247667.0
..GO:0098798	CC	p	mitochondrial protein complex	0/964	424/59161	0.0016244418918084458	2	0	0.8739497377929438	0.851954831892592	0.6270345702380601	0.005712089789496364	
....GO:0005892	CC	p	acetylcholine-gated channel complex	0/964	428/59161	0.0016419526732028606	5	0	0.8833705381831389	0.8611385367049436	0.6321517791831013	0.00573617232586454	
....GO:0097525	CC	p	spliceosomal snRNP complex	0/964	433/59161	0.0016789895769779518	4	0	0.9032963924141381	0.8805629121095953	0.6447319975595335	0.005823014534773624	
...GO:0030532	CC	p	small nuclear ribonucleoprotein complex	0/964	434/59161	0.001688457746142538	3	0	0.9083902674246854	0.8855285883271455	0.646679316772592	0.005823014534773624	
.....GO:0030176	CC	p	integral component of endoplasmic reticulum membrane	0/964	441/59161	0.0017745488163364042	5	0	0.9547072631889855	0.9306799129786016	0.6778776478405064	0.006080937982095449	
....GO:0005774	CC	p	vacuolar membrane	1/964	557/59161	0.002033346013127447	5	1	1.0	1.0	0.7747048310015574	0.006899922365065828	Transcript_190433.0
...GO:0005938	CC	p	cell cortex	1/964	558/59161	0.002039196386701611	3	1	1.0	1.0	0.7748946269466122	0.006899922365065828	Transcript_190519.0
..GO:0009986	CC	p	cell surface	10/964	1461/59161	0.002213937998982839	2	10	1.0	1.0	0.839082501614496	0.007444366521579797	Transcript_106816.0, Transcript_126778.0, Transcript_148917.0, Transcript_190519.0, Transcript_200836.0, Transcript_255277.0, Transcript_261812.0, Transcript_66870.0, Transcript_81023.0, Transcript_8232.0
....GO:0098858	CC	p	actin-based cell projection	0/964	398/59161	0.0023844690035760494	4	0	1.0	1.0	0.9013292833517467	0.007967977167229282	
.......GO:0030141	CC	p	secretory granule	0/964	408/59161	0.0024518657436272536	8	0	1.0	1.0	0.9243533853474746	0.008142615864638656	
.......GO:0005764	CC	p	lysosome	3/964	747/59161	0.003300992186370132	7	3	1.0	1.0	1.0	0.010828864611384945	Transcript_106816.0, Transcript_190433.0, Transcript_8860.0
......GO:0000323	CC	p	lytic vacuole	3/964	747/59161	0.003300992186370132	6	3	1.0	1.0	1.0	0.010828864611384945	Transcript_106816.0, Transcript_190433.0, Transcript_8860.0
....GO:0016323	CC	p	basolateral plasma membrane	0/964	379/59161	0.0035395564563598008	4	0	1.0	1.0	1.0	0.011471574539286584	
......GO:0000428	CC	p	DNA-directed RNA polymerase complex	0/964	386/59161	0.0036367120752465974	6	0	1.0	1.0	1.0	0.011708990138928302	
.....GO:0030880	CC	p	RNA polymerase complex	0/964	387/59161	0.0036563389281411797	5	0	1.0	1.0	1.0	0.011708990138928302	
.....GO:0005840	CC	p	ribosome	0/964	390/59161	0.0037240099744989983	5	0	1.0	1.0	1.0	0.011855132344854798	
....GO:0031965	CC	p	nuclear membrane	0/964	393/59161	0.0038050490242157054	4	0	1.0	1.0	1.0	0.01204186102957676	
..GO:0032993	CC	p	protein-DNA complex	0/964	358/59161	0.005255182447919659	2	0	1.0	1.0	1.0	0.01653384887123261	
.....GO:0005741	CC	p	mitochondrial outer membrane	0/964	360/59161	0.005295117386408119	6	0	1.0	1.0	1.0	0.016562634615625398	
...GO:0032589	CC	p	neuron projection membrane	0/964	365/59161	0.005431407731705789	5	0	1.0	1.0	1.0	0.01689073618299257	
.....GO:0042734	CC	p	presynaptic membrane	0/964	368/59161	0.005538573006792374	5	0	1.0	1.0	1.0	0.017125013089967226	
......GO:0030863	CC	p	cortical cytoskeleton	0/964	370/59161	0.005620778771194714	6	0	1.0	1.0	1.0	0.01727987987944432	
.......GO:0055029	CC	p	nuclear DNA-directed RNA polymerase complex	0/964	371/59161	0.005665146115206628	7	0	1.0	1.0	1.0	0.017317321647620263	
..GO:0044297	CC	p	cell body	0/964	326/59161	0.007636139708281097	2	0	1.0	1.0	1.0	0.022945136176985976	
......GO:0030016	CC	p	myofibril	0/964	325/59161	0.007636773345381324	6	0	1.0	1.0	1.0	0.022945136176985976	
..GO:0030017	CC	p	sarcomere	0/964	325/59161	0.007636773345381324	2	0	1.0	1.0	1.0	0.022945136176985976	
.....GO:0043292	CC	p	contractile fiber	0/964	331/59161	0.007676811360329881	5	0	1.0	1.0	1.0	0.022945136176985976	
...GO:0032421	CC	p	stereocilium bundle	0/964	334/59161	0.007736521806805717	3	0	1.0	1.0	1.0	0.022995849348405945	
..GO:0005667	CC	p	transcription regulator complex	23/964	2359/59161	0.00780211594960479	2	23	1.0	1.0	1.0	0.02306339769718339	Transcript_106816.0, Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_45237.0, Transcript_60399.0, Transcript_66899.0, Transcript_77060.0, Transcript_84606.0, Transcript_95360.0, Transcript_98845.0
..GO:0016604	CC	p	nuclear body	0/964	338/59161	0.007857790328335291	2	0	1.0	1.0	1.0	0.023086082523909507	
..GO:0098862	CC	p	cluster of actin-based cell projections	0/964	339/59161	0.007895611866913288	2	0	1.0	1.0	1.0	0.023086082523909507	
..GO:0090665	CC	p	glycoprotein complex	0/964	345/59161	0.008186471591566538	2	0	1.0	1.0	1.0	0.023679149012165578	
...GO:0016010	CC	p	dystrophin-associated glycoprotein complex	0/964	345/59161	0.008186471591566538	4	0	1.0	1.0	1.0	0.023679149012165578	
......GO:0034704	CC	p	calcium channel complex	0/964	348/59161	0.008373594248198904	6	0	1.0	1.0	1.0	0.024090875430647113	
..GO:0120114	CC	p	Sm-like protein family complex	1/964	467/59161	0.008689478810175299	2	1	1.0	1.0	1.0	0.02486669999933144	Transcript_190433.0
...GO:0019897	CC	p	extrinsic component of plasma membrane	1/964	472/59161	0.008901716727837518	3	1	1.0	1.0	1.0	0.025339278304638013	Transcript_8860.0
......GO:0004177	MF	e	aminopeptidase activity	124/964	688/59161	6.475054383069223e-90	6	124	5.775748509697747e-87	5.6302823241214825e-87	5.769273455314678e-87	2.8878742548488737e-87	Transcript_100539.0, Transcript_104917.0, Transcript_140750.0, Transcript_142257.0, Transcript_143883.0, Transcript_144274.0, Transcript_150045.0, Transcript_151207.0, Transcript_153120.0, Transcript_154470.0, Transcript_154599.0, Transcript_157652.0, Transcript_160946.0, Transcript_164499.0, Transcript_167152.0, Transcript_168329.0, Transcript_181512.0, Transcript_183162.0, Transcript_192269.0, Transcript_192615.0, Transcript_196594.0, Transcript_202832.0, Transcript_208811.0, Transcript_209316.0, Transcript_216037.0, Transcript_229723.0, Transcript_233900.0, Transcript_234737.0, Transcript_236914.0, Transcript_237461.0, Transcript_241721.0, Transcript_241768.0, Transcript_242697.0, Transcript_243750.0, Transcript_245668.0, Transcript_246301.0, Transcript_247371.0, Transcript_248565.0, Transcript_248768.0, Transcript_251389.0, Transcript_252335.0, Transcript_253521.0, Transcript_253890.0, Transcript_254092.0, Transcript_254555.0, Transcript_254601.0, Transcript_254915.0, Transcript_255001.0, Transcript_256534.0, Transcript_257178.0, Transcript_257498.0, Transcript_258359.0, Transcript_259404.0, Transcript_263923.0, Transcript_26407.0, Transcript_264268.0, Transcript_26509.0, Transcript_267339.0, Transcript_270140.0, Transcript_272502.0, Transcript_28836.0, Transcript_28983.0, Transcript_29196.0, Transcript_30623.0, Transcript_32235.0, Transcript_33230.0, Transcript_34166.0, Transcript_34228.0, Transcript_35311.0, Transcript_40010.0, Transcript_41385.0, Transcript_41660.0, Transcript_42790.0, Transcript_44313.0, Transcript_45998.0, Transcript_46123.0, Transcript_46344.0, Transcript_47359.0, Transcript_48622.0, Transcript_48865.0, Transcript_49206.0, Transcript_49676.0, Transcript_49917.0, Transcript_49932.0, Transcript_49998.0, Transcript_50607.0, Transcript_50985.0, Transcript_51133.0, Transcript_52638.0, Transcript_53849.0, Transcript_55813.0, Transcript_5595.0, Transcript_57935.0, Transcript_60704.0, Transcript_63208.0, Transcript_63627.0, Transcript_63695.0, Transcript_65907.0, Transcript_66781.0, Transcript_68154.0, Transcript_68172.0, Transcript_68961.0, Transcript_70115.0, Transcript_72698.0, Transcript_75507.0, Transcript_76260.0, Transcript_77781.0, Transcript_78856.0, Transcript_81074.0, Transcript_81857.0, Transcript_82927.0, Transcript_84005.0, Transcript_85971.0, Transcript_88240.0, Transcript_8860.0, Transcript_89339.0, Transcript_91651.0, Transcript_93832.0, Transcript_95743.0, Transcript_96366.0, Transcript_96610.0, Transcript_98251.0, Transcript_99264.0, Transcript_99608.0
......GO:0008235	MF	e	metalloexopeptidase activity	128/964	794/59161	1.3710364235614637e-86	6	128	1.2229644898168255e-83	1.192163290780861e-83	1.2202224169697027e-83	4.0765482993894184e-84	Transcript_100539.0, Transcript_104917.0, Transcript_140750.0, Transcript_142257.0, Transcript_143883.0, Transcript_144274.0, Transcript_150045.0, Transcript_151207.0, Transcript_153120.0, Transcript_154470.0, Transcript_154599.0, Transcript_157652.0, Transcript_160946.0, Transcript_164499.0, Transcript_167152.0, Transcript_168329.0, Transcript_181512.0, Transcript_183162.0, Transcript_192269.0, Transcript_192615.0, Transcript_196594.0, Transcript_202832.0, Transcript_208811.0, Transcript_209316.0, Transcript_216037.0, Transcript_229723.0, Transcript_233900.0, Transcript_234737.0, Transcript_236914.0, Transcript_237461.0, Transcript_241721.0, Transcript_241768.0, Transcript_242697.0, Transcript_243750.0, Transcript_245668.0, Transcript_246301.0, Transcript_247371.0, Transcript_248565.0, Transcript_248768.0, Transcript_251389.0, Transcript_252335.0, Transcript_253521.0, Transcript_253890.0, Transcript_254092.0, Transcript_254555.0, Transcript_254601.0, Transcript_254915.0, Transcript_255001.0, Transcript_256534.0, Transcript_257178.0, Transcript_257498.0, Transcript_258359.0, Transcript_258871.0, Transcript_259404.0, Transcript_263923.0, Transcript_26407.0, Transcript_264268.0, Transcript_26509.0, Transcript_267339.0, Transcript_270140.0, Transcript_27162.0, Transcript_272502.0, Transcript_28836.0, Transcript_28983.0, Transcript_29196.0, Transcript_30623.0, Transcript_32235.0, Transcript_33230.0, Transcript_34166.0, Transcript_34228.0, Transcript_35311.0, Transcript_40010.0, Transcript_41385.0, Transcript_41660.0, Transcript_42790.0, Transcript_44313.0, Transcript_45998.0, Transcript_46123.0, Transcript_46344.0, Transcript_47359.0, Transcript_48622.0, Transcript_48865.0, Transcript_49206.0, Transcript_49676.0, Transcript_49917.0, Transcript_49932.0, Transcript_49998.0, Transcript_50607.0, Transcript_50985.0, Transcript_51133.0, Transcript_52284.0, Transcript_52638.0, Transcript_53849.0, Transcript_55813.0, Transcript_5595.0, Transcript_56357.0, Transcript_57935.0, Transcript_60704.0, Transcript_63208.0, Transcript_63627.0, Transcript_63695.0, Transcript_65907.0, Transcript_66781.0, Transcript_68154.0, Transcript_68172.0, Transcript_68961.0, Transcript_70115.0, Transcript_72698.0, Transcript_75507.0, Transcript_76260.0, Transcript_77781.0, Transcript_78856.0, Transcript_81074.0, Transcript_81857.0, Transcript_82927.0, Transcript_84005.0, Transcript_85971.0, Transcript_88240.0, Transcript_8860.0, Transcript_89339.0, Transcript_91651.0, Transcript_93832.0, Transcript_95743.0, Transcript_96366.0, Transcript_96610.0, Transcript_98251.0, Transcript_99264.0, Transcript_99608.0
.....GO:0008238	MF	e	exopeptidase activity	150/964	1660/59161	4.508701742633386e-66	5	150	4.0217619544289804e-63	3.920471122630429e-63	4.0037271474584467e-63	8.04352390885796e-64	Transcript_100539.0, Transcript_104917.0, Transcript_140750.0, Transcript_142257.0, Transcript_143883.0, Transcript_144274.0, Transcript_145869.0, Transcript_150045.0, Transcript_150382.0, Transcript_151207.0, Transcript_153120.0, Transcript_154470.0, Transcript_154565.0, Transcript_154599.0, Transcript_157652.0, Transcript_158163.0, Transcript_160946.0, Transcript_161383.0, Transcript_164499.0, Transcript_167152.0, Transcript_168329.0, Transcript_181512.0, Transcript_183162.0, Transcript_192269.0, Transcript_192615.0, Transcript_196594.0, Transcript_202832.0, Transcript_208811.0, Transcript_209316.0, Transcript_216037.0, Transcript_229723.0, Transcript_233900.0, Transcript_234737.0, Transcript_236745.0, Transcript_236914.0, Transcript_237461.0, Transcript_238685.0, Transcript_241721.0, Transcript_241768.0, Transcript_242697.0, Transcript_243750.0, Transcript_245524.0, Transcript_245668.0, Transcript_246301.0, Transcript_247371.0, Transcript_248565.0, Transcript_248768.0, Transcript_251389.0, Transcript_252335.0, Transcript_253521.0, Transcript_253890.0, Transcript_254092.0, Transcript_254555.0, Transcript_254601.0, Transcript_254915.0, Transcript_255001.0, Transcript_256534.0, Transcript_257178.0, Transcript_257498.0, Transcript_258359.0, Transcript_258871.0, Transcript_259404.0, Transcript_263892.0, Transcript_263923.0, Transcript_26407.0, Transcript_264268.0, Transcript_264360.0, Transcript_26509.0, Transcript_267339.0, Transcript_270140.0, Transcript_271092.0, Transcript_27162.0, Transcript_272502.0, Transcript_28836.0, Transcript_28983.0, Transcript_29196.0, Transcript_30623.0, Transcript_32235.0, Transcript_33230.0, Transcript_34166.0, Transcript_34228.0, Transcript_35311.0, Transcript_37185.0, Transcript_40010.0, Transcript_40150.0, Transcript_40849.0, Transcript_41385.0, Transcript_41660.0, Transcript_42790.0, Transcript_42895.0, Transcript_44313.0, Transcript_45237.0, Transcript_45998.0, Transcript_46123.0, Transcript_46344.0, Transcript_47359.0, Transcript_48622.0, Transcript_48865.0, Transcript_49206.0, Transcript_49676.0, Transcript_49917.0, Transcript_49932.0, Transcript_49998.0, Transcript_50607.0, Transcript_50985.0, Transcript_51133.0, Transcript_52284.0, Transcript_52638.0, Transcript_53849.0, Transcript_55813.0, Transcript_5595.0, Transcript_56357.0, Transcript_57935.0, Transcript_60399.0, Transcript_60704.0, Transcript_63208.0, Transcript_63627.0, Transcript_63695.0, Transcript_65907.0, Transcript_66781.0, Transcript_66899.0, Transcript_68154.0, Transcript_68172.0, Transcript_68961.0, Transcript_70115.0, Transcript_72698.0, Transcript_75507.0, Transcript_76260.0, Transcript_77060.0, Transcript_77781.0, Transcript_78856.0, Transcript_81074.0, Transcript_81857.0, Transcript_82927.0, Transcript_84005.0, Transcript_84606.0, Transcript_85971.0, Transcript_88240.0, Transcript_8860.0, Transcript_89339.0, Transcript_91651.0, Transcript_93832.0, Transcript_95360.0, Transcript_95743.0, Transcript_96366.0, Transcript_96610.0, Transcript_98251.0, Transcript_98845.0, Transcript_99264.0, Transcript_99608.0
.....GO:0008237	MF	e	metallopeptidase activity	150/964	2092/59161	4.982042160077687e-53	5	150	4.443981606789296e-50	4.332056883608344e-50	4.404125269508675e-50	4.937757340876996e-51	Transcript_100539.0, Transcript_104917.0, Transcript_140750.0, Transcript_142257.0, Transcript_143883.0, Transcript_144274.0, Transcript_145869.0, Transcript_150045.0, Transcript_150382.0, Transcript_151207.0, Transcript_153120.0, Transcript_154470.0, Transcript_154565.0, Transcript_154599.0, Transcript_157652.0, Transcript_158163.0, Transcript_160946.0, Transcript_161383.0, Transcript_164499.0, Transcript_167152.0, Transcript_168329.0, Transcript_181512.0, Transcript_183162.0, Transcript_192269.0, Transcript_192615.0, Transcript_196594.0, Transcript_202832.0, Transcript_208811.0, Transcript_209316.0, Transcript_216037.0, Transcript_229723.0, Transcript_233900.0, Transcript_234737.0, Transcript_236745.0, Transcript_236914.0, Transcript_237461.0, Transcript_238685.0, Transcript_241721.0, Transcript_241768.0, Transcript_242697.0, Transcript_243750.0, Transcript_245524.0, Transcript_245668.0, Transcript_246301.0, Transcript_247371.0, Transcript_248565.0, Transcript_248768.0, Transcript_251389.0, Transcript_252335.0, Transcript_253521.0, Transcript_253890.0, Transcript_254092.0, Transcript_254555.0, Transcript_254601.0, Transcript_254915.0, Transcript_255001.0, Transcript_256534.0, Transcript_257178.0, Transcript_257498.0, Transcript_258359.0, Transcript_258871.0, Transcript_259404.0, Transcript_263892.0, Transcript_263923.0, Transcript_26407.0, Transcript_264268.0, Transcript_264360.0, Transcript_26509.0, Transcript_267339.0, Transcript_270140.0, Transcript_271092.0, Transcript_27162.0, Transcript_272502.0, Transcript_28836.0, Transcript_28983.0, Transcript_29196.0, Transcript_30623.0, Transcript_32235.0, Transcript_33230.0, Transcript_34166.0, Transcript_34228.0, Transcript_35311.0, Transcript_37185.0, Transcript_40010.0, Transcript_40150.0, Transcript_40849.0, Transcript_41385.0, Transcript_41660.0, Transcript_42790.0, Transcript_42895.0, Transcript_44313.0, Transcript_45237.0, Transcript_45998.0, Transcript_46123.0, Transcript_46344.0, Transcript_47359.0, Transcript_48622.0, Transcript_48865.0, Transcript_49206.0, Transcript_49676.0, Transcript_49917.0, Transcript_49932.0, Transcript_49998.0, Transcript_50607.0, Transcript_50985.0, Transcript_51133.0, Transcript_52284.0, Transcript_52638.0, Transcript_53849.0, Transcript_55813.0, Transcript_5595.0, Transcript_56357.0, Transcript_57935.0, Transcript_60399.0, Transcript_60704.0, Transcript_63208.0, Transcript_63627.0, Transcript_63695.0, Transcript_65907.0, Transcript_66781.0, Transcript_66899.0, Transcript_68154.0, Transcript_68172.0, Transcript_68961.0, Transcript_70115.0, Transcript_72698.0, Transcript_75507.0, Transcript_76260.0, Transcript_77060.0, Transcript_77781.0, Transcript_78856.0, Transcript_81074.0, Transcript_81857.0, Transcript_82927.0, Transcript_84005.0, Transcript_84606.0, Transcript_85971.0, Transcript_88240.0, Transcript_8860.0, Transcript_89339.0, Transcript_91651.0, Transcript_93832.0, Transcript_95360.0, Transcript_95743.0, Transcript_96366.0, Transcript_96610.0, Transcript_98251.0, Transcript_98845.0, Transcript_99264.0, Transcript_99608.0
