go	onto	in_study	in_population	depth	log2fc	fdr	n_genes	description	genes
GO:0004222	MF	55	430	6	2.1618647376314546	1.609796073183721e-19	55	metalloendopeptidase activity	['Transcript_100813.0', 'Transcript_100890.0', 'Transcript_143179.0', 'Transcript_147674.0', 'Transcript_148614.0', 'Transcript_148677.0', 'Transcript_149019.0', 'Transcript_150799.0', 'Transcript_152435.0', 'Transcript_154241.0', 'Transcript_157887.0', 'Transcript_160488.0', 'Transcript_163886.0', 'Transcript_207663.0', 'Transcript_208040.0', 'Transcript_230743.0', 'Transcript_236196.0', 'Transcript_246814.0', 'Transcript_248573.0', 'Transcript_250288.0', 'Transcript_25443.0', 'Transcript_255148.0', 'Transcript_260618.0', 'Transcript_262299.0', 'Transcript_269273.0', 'Transcript_271009.0', 'Transcript_29019.0', 'Transcript_30141.0', 'Transcript_30769.0', 'Transcript_34712.0', 'Transcript_35653.0', 'Transcript_40086.0', 'Transcript_40345.0', 'Transcript_48636.0', 'Transcript_48719.0', 'Transcript_49165.0', 'Transcript_52405.0', 'Transcript_54226.0', 'Transcript_55829.0', 'Transcript_56904.0', 'Transcript_59371.0', 'Transcript_65150.0', 'Transcript_65587.0', 'Transcript_70504.0', 'Transcript_80240.0', 'Transcript_80628.0', 'Transcript_81555.0', 'Transcript_83035.0', 'Transcript_85987.0', 'Transcript_91696.0', 'Transcript_94158.0', 'Transcript_95955.0', 'Transcript_97282.0', 'Transcript_97615.0', 'Transcript_99413.0']
GO:0008296	MF	6	47	6	2.159071522739774	0.005573055812222277	6	3'-5'-exodeoxyribonuclease activity	['Transcript_152774.0', 'Transcript_239110.0', 'Transcript_245590.0', 'Transcript_31172.0', 'Transcript_85506.0', 'Transcript_90855.0']
GO:0015185	MF	7	55	6	2.1546930822292	0.0026944346555916585	7	gamma-aminobutyric acid transmembrane transporter activity	['Transcript_150249.0', 'Transcript_230749.0', 'Transcript_240378.0', 'Transcript_52126.0', 'Transcript_60793.0', 'Transcript_83697.0', 'Transcript_99858.0']
GO:0005319	MF	20	3020	2	2.109706865628824	1.105509269358516e-17	20	lipid transporter activity	['Transcript_101182.0', 'Transcript_141407.0', 'Transcript_228528.0', 'Transcript_245330.0', 'Transcript_253474.0', 'Transcript_254025.0', 'Transcript_255168.0', 'Transcript_258740.0', 'Transcript_260791.0', 'Transcript_271885.0', 'Transcript_271943.0', 'Transcript_28376.0', 'Transcript_35708.0', 'Transcript_38255.0', 'Transcript_52381.0', 'Transcript_68004.0', 'Transcript_77566.0', 'Transcript_92187.0', 'Transcript_94288.0', 'Transcript_99868.0']
GO:0004529	MF	6	49	4	2.098950530302203	0.0067767634405544565	6	exodeoxyribonuclease activity	['Transcript_152774.0', 'Transcript_239110.0', 'Transcript_245590.0', 'Transcript_31172.0', 'Transcript_85506.0', 'Transcript_90855.0']
GO:0016895	MF	6	49	5	2.098950530302203	0.0067767634405544565	6	exodeoxyribonuclease activity, producing 5'-phosphomonoesters	['Transcript_152774.0', 'Transcript_239110.0', 'Transcript_245590.0', 'Transcript_31172.0', 'Transcript_85506.0', 'Transcript_90855.0']
GO:0008170	MF	18	151	5	2.0602181358134883	1.275965740100207e-06	18	N-methyltransferase activity	['Transcript_107492.0', 'Transcript_151619.0', 'Transcript_157266.0', 'Transcript_169649.0', 'Transcript_193709.0', 'Transcript_235770.0', 'Transcript_252428.0', 'Transcript_258629.0', 'Transcript_263106.0', 'Transcript_269342.0', 'Transcript_33620.0', 'Transcript_51817.0', 'Transcript_54953.0', 'Transcript_74063.0', 'Transcript_89922.0', 'Transcript_95700.0', 'Transcript_96233.0', 'Transcript_97717.0']
GO:0046332	MF	22	185	3	2.0567480318172406	7.79112867790326e-08	22	SMAD binding	['Transcript_100114.0', 'Transcript_157811.0', 'Transcript_248441.0', 'Transcript_258540.0', 'Transcript_267464.0', 'Transcript_271094.0', 'Transcript_36890.0', 'Transcript_40725.0', 'Transcript_42697.0', 'Transcript_45927.0', 'Transcript_50538.0', 'Transcript_62280.0', 'Transcript_68501.0', 'Transcript_72923.0', 'Transcript_74619.0', 'Transcript_78797.0', 'Transcript_81655.0', 'Transcript_85023.0', 'Transcript_89911.0', 'Transcript_95129.0', 'Transcript_96379.0', 'Transcript_99294.0']
GO:0004497	MF	57	483	3	2.045708509025224	1.5189370577856235e-18	57	monooxygenase activity	['Transcript_100813.0', 'Transcript_100890.0', 'Transcript_143179.0', 'Transcript_147674.0', 'Transcript_148614.0', 'Transcript_148677.0', 'Transcript_149019.0', 'Transcript_150799.0', 'Transcript_152435.0', 'Transcript_154241.0', 'Transcript_157887.0', 'Transcript_160488.0', 'Transcript_163886.0', 'Transcript_207663.0', 'Transcript_208040.0', 'Transcript_230743.0', 'Transcript_236196.0', 'Transcript_236603.0', 'Transcript_246814.0', 'Transcript_248573.0', 'Transcript_250288.0', 'Transcript_25443.0', 'Transcript_255148.0', 'Transcript_260563.0', 'Transcript_260618.0', 'Transcript_262299.0', 'Transcript_269273.0', 'Transcript_271009.0', 'Transcript_29019.0', 'Transcript_30141.0', 'Transcript_30769.0', 'Transcript_34712.0', 'Transcript_40086.0', 'Transcript_40345.0', 'Transcript_48636.0', 'Transcript_48719.0', 'Transcript_49165.0', 'Transcript_50830.0', 'Transcript_52405.0', 'Transcript_54226.0', 'Transcript_55829.0', 'Transcript_56904.0', 'Transcript_59371.0', 'Transcript_65150.0', 'Transcript_65587.0', 'Transcript_70504.0', 'Transcript_80240.0', 'Transcript_80628.0', 'Transcript_81555.0', 'Transcript_83035.0', 'Transcript_85987.0', 'Transcript_91696.0', 'Transcript_94158.0', 'Transcript_95955.0', 'Transcript_97282.0', 'Transcript_97615.0', 'Transcript_99413.0']
GO:0008168	MF	166	1475	4	1.9772380659066142	3.9629504762810243e-50	166	methyltransferase activity	['Transcript_100184.0', 'Transcript_100624.0', 'Transcript_107492.0', 'Transcript_147413.0', 'Transcript_151619.0', 'Transcript_153993.0', 'Transcript_155188.0', 'Transcript_157266.0', 'Transcript_158115.0', 'Transcript_158237.0', 'Transcript_158410.0', 'Transcript_159060.0', 'Transcript_165898.0', 'Transcript_166373.0', 'Transcript_169444.0', 'Transcript_169649.0', 'Transcript_169847.0', 'Transcript_173152.0', 'Transcript_175213.0', 'Transcript_177615.0', 'Transcript_177863.0', 'Transcript_178812.0', 'Transcript_180443.0', 'Transcript_193709.0', 'Transcript_200110.0', 'Transcript_201595.0', 'Transcript_203034.0', 'Transcript_224684.0', 'Transcript_231588.0', 'Transcript_234580.0', 'Transcript_234665.0', 'Transcript_235169.0', 'Transcript_235770.0', 'Transcript_236166.0', 'Transcript_236989.0', 'Transcript_237082.0', 'Transcript_237576.0', 'Transcript_237775.0', 'Transcript_239200.0', 'Transcript_239573.0', 'Transcript_240257.0', 'Transcript_245273.0', 'Transcript_246916.0', 'Transcript_249032.0', 'Transcript_252084.0', 'Transcript_252428.0', 'Transcript_253846.0', 'Transcript_258349.0', 'Transcript_258605.0', 'Transcript_258629.0', 'Transcript_260989.0', 'Transcript_263106.0', 'Transcript_263889.0', 'Transcript_264344.0', 'Transcript_264921.0', 'Transcript_265153.0', 'Transcript_265313.0', 'Transcript_268044.0', 'Transcript_268503.0', 'Transcript_269342.0', 'Transcript_271500.0', 'Transcript_272210.0', 'Transcript_273123.0', 'Transcript_273357.0', 'Transcript_273387.0', 'Transcript_30287.0', 'Transcript_30584.0', 'Transcript_30737.0', 'Transcript_31472.0', 'Transcript_33176.0', 'Transcript_33620.0', 'Transcript_33770.0', 'Transcript_34623.0', 'Transcript_35107.0', 'Transcript_35134.0', 'Transcript_35194.0', 'Transcript_36211.0', 'Transcript_36694.0', 'Transcript_37843.0', 'Transcript_38280.0', 'Transcript_38653.0', 'Transcript_38765.0', 'Transcript_39297.0', 'Transcript_42088.0', 'Transcript_43293.0', 'Transcript_44350.0', 'Transcript_44916.0', 'Transcript_46251.0', 'Transcript_46383.0', 'Transcript_47636.0', 'Transcript_47880.0', 'Transcript_48668.0', 'Transcript_49076.0', 'Transcript_49299.0', 'Transcript_49575.0', 'Transcript_49859.0', 'Transcript_51414.0', 'Transcript_51817.0', 'Transcript_52008.0', 'Transcript_52970.0', 'Transcript_53067.0', 'Transcript_53183.0', 'Transcript_53243.0', 'Transcript_53767.0', 'Transcript_54616.0', 'Transcript_54725.0', 'Transcript_54953.0', 'Transcript_55554.0', 'Transcript_55704.0', 'Transcript_56936.0', 'Transcript_57073.0', 'Transcript_58558.0', 'Transcript_59169.0', 'Transcript_61006.0', 'Transcript_61395.0', 'Transcript_62798.0', 'Transcript_65168.0', 'Transcript_65723.0', 'Transcript_66238.0', 'Transcript_67124.0', 'Transcript_67974.0', 'Transcript_70500.0', 'Transcript_71796.0', 'Transcript_72430.0', 'Transcript_74063.0', 'Transcript_74405.0', 'Transcript_75211.0', 'Transcript_75412.0', 'Transcript_75717.0', 'Transcript_76084.0', 'Transcript_77679.0', 'Transcript_79130.0', 'Transcript_79597.0', 'Transcript_80197.0', 'Transcript_82362.0', 'Transcript_83979.0', 'Transcript_84283.0', 'Transcript_84297.0', 'Transcript_84471.0', 'Transcript_84557.0', 'Transcript_84928.0', 'Transcript_85551.0', 'Transcript_85767.0', 'Transcript_85800.0', 'Transcript_87194.0', 'Transcript_89922.0', 'Transcript_90222.0', 'Transcript_90812.0', 'Transcript_90947.0', 'Transcript_91563.0', 'Transcript_92260.0', 'Transcript_92493.0', 'Transcript_94095.0', 'Transcript_94216.0', 'Transcript_94577.0', 'Transcript_94660.0', 'Transcript_95700.0', 'Transcript_96217.0', 'Transcript_96233.0', 'Transcript_96320.0', 'Transcript_97030.1', 'Transcript_97517.0', 'Transcript_97717.0', 'Transcript_97862.0', 'Transcript_99653.0', 'Transcript_99946.0']
GO:0016741	MF	166	1482	3	1.9704075727373462	7.309541885074162e-50	166	transferase activity, transferring one-carbon groups	['Transcript_100184.0', 'Transcript_100624.0', 'Transcript_107492.0', 'Transcript_147413.0', 'Transcript_151619.0', 'Transcript_153993.0', 'Transcript_155188.0', 'Transcript_157266.0', 'Transcript_158115.0', 'Transcript_158237.0', 'Transcript_158410.0', 'Transcript_159060.0', 'Transcript_165898.0', 'Transcript_166373.0', 'Transcript_169444.0', 'Transcript_169649.0', 'Transcript_169847.0', 'Transcript_173152.0', 'Transcript_175213.0', 'Transcript_177615.0', 'Transcript_177863.0', 'Transcript_178812.0', 'Transcript_180443.0', 'Transcript_193709.0', 'Transcript_200110.0', 'Transcript_201595.0', 'Transcript_203034.0', 'Transcript_224684.0', 'Transcript_231588.0', 'Transcript_234580.0', 'Transcript_234665.0', 'Transcript_235169.0', 'Transcript_235770.0', 'Transcript_236166.0', 'Transcript_236989.0', 'Transcript_237082.0', 'Transcript_237576.0', 'Transcript_237775.0', 'Transcript_239200.0', 'Transcript_239573.0', 'Transcript_240257.0', 'Transcript_245273.0', 'Transcript_246916.0', 'Transcript_249032.0', 'Transcript_252084.0', 'Transcript_252428.0', 'Transcript_253846.0', 'Transcript_258349.0', 'Transcript_258605.0', 'Transcript_258629.0', 'Transcript_260989.0', 'Transcript_263106.0', 'Transcript_263889.0', 'Transcript_264344.0', 'Transcript_264921.0', 'Transcript_265153.0', 'Transcript_265313.0', 'Transcript_268044.0', 'Transcript_268503.0', 'Transcript_269342.0', 'Transcript_271500.0', 'Transcript_272210.0', 'Transcript_273123.0', 'Transcript_273357.0', 'Transcript_273387.0', 'Transcript_30287.0', 'Transcript_30584.0', 'Transcript_30737.0', 'Transcript_31472.0', 'Transcript_33176.0', 'Transcript_33620.0', 'Transcript_33770.0', 'Transcript_34623.0', 'Transcript_35107.0', 'Transcript_35134.0', 'Transcript_35194.0', 'Transcript_36211.0', 'Transcript_36694.0', 'Transcript_37843.0', 'Transcript_38280.0', 'Transcript_38653.0', 'Transcript_38765.0', 'Transcript_39297.0', 'Transcript_42088.0', 'Transcript_43293.0', 'Transcript_44350.0', 'Transcript_44916.0', 'Transcript_46251.0', 'Transcript_46383.0', 'Transcript_47636.0', 'Transcript_47880.0', 'Transcript_48668.0', 'Transcript_49076.0', 'Transcript_49299.0', 'Transcript_49575.0', 'Transcript_49859.0', 'Transcript_51414.0', 'Transcript_51817.0', 'Transcript_52008.0', 'Transcript_52970.0', 'Transcript_53067.0', 'Transcript_53183.0', 'Transcript_53243.0', 'Transcript_53767.0', 'Transcript_54616.0', 'Transcript_54725.0', 'Transcript_54953.0', 'Transcript_55554.0', 'Transcript_55704.0', 'Transcript_56936.0', 'Transcript_57073.0', 'Transcript_58558.0', 'Transcript_59169.0', 'Transcript_61006.0', 'Transcript_61395.0', 'Transcript_62798.0', 'Transcript_65168.0', 'Transcript_65723.0', 'Transcript_66238.0', 'Transcript_67124.0', 'Transcript_67974.0', 'Transcript_70500.0', 'Transcript_71796.0', 'Transcript_72430.0', 'Transcript_74063.0', 'Transcript_74405.0', 'Transcript_75211.0', 'Transcript_75412.0', 'Transcript_75717.0', 'Transcript_76084.0', 'Transcript_77679.0', 'Transcript_79130.0', 'Transcript_79597.0', 'Transcript_80197.0', 'Transcript_82362.0', 'Transcript_83979.0', 'Transcript_84283.0', 'Transcript_84297.0', 'Transcript_84471.0', 'Transcript_84557.0', 'Transcript_84928.0', 'Transcript_85551.0', 'Transcript_85767.0', 'Transcript_85800.0', 'Transcript_87194.0', 'Transcript_89922.0', 'Transcript_90222.0', 'Transcript_90812.0', 'Transcript_90947.0', 'Transcript_91563.0', 'Transcript_92260.0', 'Transcript_92493.0', 'Transcript_94095.0', 'Transcript_94216.0', 'Transcript_94577.0', 'Transcript_94660.0', 'Transcript_95700.0', 'Transcript_96217.0', 'Transcript_96233.0', 'Transcript_96320.0', 'Transcript_97030.1', 'Transcript_97517.0', 'Transcript_97717.0', 'Transcript_97862.0', 'Transcript_99653.0', 'Transcript_99946.0']
GO:0043177	MF	10	1365	3	1.9640592672235972	1.4058824003997838e-07	10	organic acid binding	['Transcript_101182.0', 'Transcript_141407.0', 'Transcript_253474.0', 'Transcript_255168.0', 'Transcript_258740.0', 'Transcript_260791.0', 'Transcript_52381.0', 'Transcript_63840.0', 'Transcript_67812.0', 'Transcript_92187.0']
GO:0031406	MF	10	1365	4	1.9640592672235972	1.4058824003997838e-07	10	carboxylic acid binding	['Transcript_101182.0', 'Transcript_141407.0', 'Transcript_253474.0', 'Transcript_255168.0', 'Transcript_258740.0', 'Transcript_260791.0', 'Transcript_52381.0', 'Transcript_63840.0', 'Transcript_67812.0', 'Transcript_92187.0']
GO:0031683	MF	5	45	3	1.9587728722539428	0.021425363815384835	5	G-protein beta/gamma-subunit complex binding	['Transcript_100664.0', 'Transcript_210886.0', 'Transcript_58262.0', 'Transcript_58716.0', 'Transcript_67212.0']
GO:0015279	MF	5	45	7	1.9587728722539428	0.021425363815384835	5	store-operated calcium channel activity	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_270026.0', 'Transcript_37733.0', 'Transcript_82316.0']
GO:0016817	MF	39	5302	3	1.9582208623087556	8.766954018234884e-29	39	hydrolase activity, acting on acid anhydrides	['Transcript_100664.0', 'Transcript_101182.0', 'Transcript_126666.0', 'Transcript_141407.0', 'Transcript_210886.0', 'Transcript_228528.0', 'Transcript_228560.0', 'Transcript_239549.0', 'Transcript_240497.0', 'Transcript_245330.0', 'Transcript_253474.0', 'Transcript_254025.0', 'Transcript_255168.0', 'Transcript_258740.0', 'Transcript_260563.0', 'Transcript_260791.0', 'Transcript_27016.0', 'Transcript_271885.0', 'Transcript_271943.0', 'Transcript_274587.0', 'Transcript_28376.0', 'Transcript_35708.0', 'Transcript_38923.0', 'Transcript_39256.0', 'Transcript_42578.0', 'Transcript_50318.0', 'Transcript_50830.0', 'Transcript_52381.0', 'Transcript_58262.0', 'Transcript_58716.0', 'Transcript_64077.0', 'Transcript_67212.0', 'Transcript_68004.0', 'Transcript_77566.0', 'Transcript_80392.0', 'Transcript_92187.0', 'Transcript_94288.0', 'Transcript_99840.0', 'Transcript_99868.0']
GO:0016462	MF	39	5302	5	1.9582208623087556	8.766954018234884e-29	39	pyrophosphatase activity	['Transcript_100664.0', 'Transcript_101182.0', 'Transcript_126666.0', 'Transcript_141407.0', 'Transcript_210886.0', 'Transcript_228528.0', 'Transcript_228560.0', 'Transcript_239549.0', 'Transcript_240497.0', 'Transcript_245330.0', 'Transcript_253474.0', 'Transcript_254025.0', 'Transcript_255168.0', 'Transcript_258740.0', 'Transcript_260563.0', 'Transcript_260791.0', 'Transcript_27016.0', 'Transcript_271885.0', 'Transcript_271943.0', 'Transcript_274587.0', 'Transcript_28376.0', 'Transcript_35708.0', 'Transcript_38923.0', 'Transcript_39256.0', 'Transcript_42578.0', 'Transcript_50318.0', 'Transcript_50830.0', 'Transcript_52381.0', 'Transcript_58262.0', 'Transcript_58716.0', 'Transcript_64077.0', 'Transcript_67212.0', 'Transcript_68004.0', 'Transcript_77566.0', 'Transcript_80392.0', 'Transcript_92187.0', 'Transcript_94288.0', 'Transcript_99840.0', 'Transcript_99868.0']
GO:0016818	MF	39	5302	4	1.9582208623087556	8.766954018234884e-29	39	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	['Transcript_100664.0', 'Transcript_101182.0', 'Transcript_126666.0', 'Transcript_141407.0', 'Transcript_210886.0', 'Transcript_228528.0', 'Transcript_228560.0', 'Transcript_239549.0', 'Transcript_240497.0', 'Transcript_245330.0', 'Transcript_253474.0', 'Transcript_254025.0', 'Transcript_255168.0', 'Transcript_258740.0', 'Transcript_260563.0', 'Transcript_260791.0', 'Transcript_27016.0', 'Transcript_271885.0', 'Transcript_271943.0', 'Transcript_274587.0', 'Transcript_28376.0', 'Transcript_35708.0', 'Transcript_38923.0', 'Transcript_39256.0', 'Transcript_42578.0', 'Transcript_50318.0', 'Transcript_50830.0', 'Transcript_52381.0', 'Transcript_58262.0', 'Transcript_58716.0', 'Transcript_64077.0', 'Transcript_67212.0', 'Transcript_68004.0', 'Transcript_77566.0', 'Transcript_80392.0', 'Transcript_92187.0', 'Transcript_94288.0', 'Transcript_99840.0', 'Transcript_99868.0']
GO:0017111	MF	39	5272	6	1.950034562449548	1.737027777572949e-28	39	nucleoside-triphosphatase activity	['Transcript_100664.0', 'Transcript_101182.0', 'Transcript_126666.0', 'Transcript_141407.0', 'Transcript_210886.0', 'Transcript_228528.0', 'Transcript_228560.0', 'Transcript_239549.0', 'Transcript_240497.0', 'Transcript_245330.0', 'Transcript_253474.0', 'Transcript_254025.0', 'Transcript_255168.0', 'Transcript_258740.0', 'Transcript_260563.0', 'Transcript_260791.0', 'Transcript_27016.0', 'Transcript_271885.0', 'Transcript_271943.0', 'Transcript_274587.0', 'Transcript_28376.0', 'Transcript_35708.0', 'Transcript_38923.0', 'Transcript_39256.0', 'Transcript_42578.0', 'Transcript_50318.0', 'Transcript_50830.0', 'Transcript_52381.0', 'Transcript_58262.0', 'Transcript_58716.0', 'Transcript_64077.0', 'Transcript_67212.0', 'Transcript_68004.0', 'Transcript_77566.0', 'Transcript_80392.0', 'Transcript_92187.0', 'Transcript_94288.0', 'Transcript_99840.0', 'Transcript_99868.0']
GO:0046873	MF	39	4985	5	1.8692776967270548	1.3689890807710873e-25	39	metal ion transmembrane transporter activity	['Transcript_101182.0', 'Transcript_141407.0', 'Transcript_144530.0', 'Transcript_147223.0', 'Transcript_228528.0', 'Transcript_235109.0', 'Transcript_236603.0', 'Transcript_243947.0', 'Transcript_245330.0', 'Transcript_252726.0', 'Transcript_253474.0', 'Transcript_254025.0', 'Transcript_255168.0', 'Transcript_258740.0', 'Transcript_260563.0', 'Transcript_260791.0', 'Transcript_270026.0', 'Transcript_271117.0', 'Transcript_271885.0', 'Transcript_271943.0', 'Transcript_274080.0', 'Transcript_277561.0', 'Transcript_28376.0', 'Transcript_34611.0', 'Transcript_35708.0', 'Transcript_37733.0', 'Transcript_44949.0', 'Transcript_50830.0', 'Transcript_52381.0', 'Transcript_68004.0', 'Transcript_70537.0', 'Transcript_71356.0', 'Transcript_72244.0', 'Transcript_76675.0', 'Transcript_77566.0', 'Transcript_82316.0', 'Transcript_92187.0', 'Transcript_93998.0', 'Transcript_99868.0']
GO:0005416	MF	7	69	6	1.8275283389756904	0.008946141060301786	7	amino acid:cation symporter activity	['Transcript_150249.0', 'Transcript_230749.0', 'Transcript_240378.0', 'Transcript_52126.0', 'Transcript_60793.0', 'Transcript_83697.0', 'Transcript_99858.0']
GO:0015295	MF	7	69	6	1.8275283389756904	0.008946141060301786	7	solute:proton symporter activity	['Transcript_150249.0', 'Transcript_230749.0', 'Transcript_240378.0', 'Transcript_52126.0', 'Transcript_60793.0', 'Transcript_83697.0', 'Transcript_99858.0']
GO:0140326	MF	19	190	4	1.8067697788088928	8.912805356872603e-06	19	ATPase-coupled intramembrane lipid transporter activity	['Transcript_101182.0', 'Transcript_141407.0', 'Transcript_228528.0', 'Transcript_245330.0', 'Transcript_253474.0', 'Transcript_254025.0', 'Transcript_255168.0', 'Transcript_258740.0', 'Transcript_260791.0', 'Transcript_271885.0', 'Transcript_271943.0', 'Transcript_28376.0', 'Transcript_35708.0', 'Transcript_52381.0', 'Transcript_68004.0', 'Transcript_77566.0', 'Transcript_92187.0', 'Transcript_94288.0', 'Transcript_99868.0']
GO:0140303	MF	19	190	3	1.8067697788088928	8.912805356872603e-06	19	intramembrane lipid transporter activity	['Transcript_101182.0', 'Transcript_141407.0', 'Transcript_228528.0', 'Transcript_245330.0', 'Transcript_253474.0', 'Transcript_254025.0', 'Transcript_255168.0', 'Transcript_258740.0', 'Transcript_260791.0', 'Transcript_271885.0', 'Transcript_271943.0', 'Transcript_28376.0', 'Transcript_35708.0', 'Transcript_52381.0', 'Transcript_68004.0', 'Transcript_77566.0', 'Transcript_92187.0', 'Transcript_94288.0', 'Transcript_99868.0']
GO:0031490	MF	148	1522	3	1.76639859582166	2.8555790737769427e-37	148	chromatin DNA binding	['Transcript_100184.0', 'Transcript_100624.0', 'Transcript_147413.0', 'Transcript_153993.0', 'Transcript_155188.0', 'Transcript_158115.0', 'Transcript_158237.0', 'Transcript_158410.0', 'Transcript_159060.0', 'Transcript_165898.0', 'Transcript_166373.0', 'Transcript_169444.0', 'Transcript_169847.0', 'Transcript_173152.0', 'Transcript_175213.0', 'Transcript_177615.0', 'Transcript_177863.0', 'Transcript_178812.0', 'Transcript_180443.0', 'Transcript_200110.0', 'Transcript_201595.0', 'Transcript_203034.0', 'Transcript_224684.0', 'Transcript_231588.0', 'Transcript_234580.0', 'Transcript_234665.0', 'Transcript_235169.0', 'Transcript_236166.0', 'Transcript_236989.0', 'Transcript_237082.0', 'Transcript_237576.0', 'Transcript_237775.0', 'Transcript_239200.0', 'Transcript_239573.0', 'Transcript_240257.0', 'Transcript_245273.0', 'Transcript_246916.0', 'Transcript_249032.0', 'Transcript_252084.0', 'Transcript_253846.0', 'Transcript_258349.0', 'Transcript_258605.0', 'Transcript_260989.0', 'Transcript_263889.0', 'Transcript_264344.0', 'Transcript_264921.0', 'Transcript_265153.0', 'Transcript_265313.0', 'Transcript_268044.0', 'Transcript_268503.0', 'Transcript_271500.0', 'Transcript_272210.0', 'Transcript_273123.0', 'Transcript_273357.0', 'Transcript_273387.0', 'Transcript_30287.0', 'Transcript_30584.0', 'Transcript_30737.0', 'Transcript_31472.0', 'Transcript_33176.0', 'Transcript_33770.0', 'Transcript_34623.0', 'Transcript_35107.0', 'Transcript_35134.0', 'Transcript_35194.0', 'Transcript_36211.0', 'Transcript_36694.0', 'Transcript_37843.0', 'Transcript_38280.0', 'Transcript_38653.0', 'Transcript_38765.0', 'Transcript_39297.0', 'Transcript_42088.0', 'Transcript_43293.0', 'Transcript_44350.0', 'Transcript_44916.0', 'Transcript_46251.0', 'Transcript_46383.0', 'Transcript_47636.0', 'Transcript_47880.0', 'Transcript_48668.0', 'Transcript_49076.0', 'Transcript_49299.0', 'Transcript_49575.0', 'Transcript_49859.0', 'Transcript_51414.0', 'Transcript_52008.0', 'Transcript_52970.0', 'Transcript_53067.0', 'Transcript_53183.0', 'Transcript_53243.0', 'Transcript_53767.0', 'Transcript_54616.0', 'Transcript_54725.0', 'Transcript_55554.0', 'Transcript_55704.0', 'Transcript_56936.0', 'Transcript_57073.0', 'Transcript_58558.0', 'Transcript_59169.0', 'Transcript_61006.0', 'Transcript_61395.0', 'Transcript_62798.0', 'Transcript_65168.0', 'Transcript_65723.0', 'Transcript_66238.0', 'Transcript_67124.0', 'Transcript_67974.0', 'Transcript_70500.0', 'Transcript_71796.0', 'Transcript_72430.0', 'Transcript_74405.0', 'Transcript_75211.0', 'Transcript_75412.0', 'Transcript_75717.0', 'Transcript_76084.0', 'Transcript_77679.0', 'Transcript_79130.0', 'Transcript_79597.0', 'Transcript_80197.0', 'Transcript_82362.0', 'Transcript_83979.0', 'Transcript_84283.0', 'Transcript_84297.0', 'Transcript_84471.0', 'Transcript_84557.0', 'Transcript_84928.0', 'Transcript_85551.0', 'Transcript_85767.0', 'Transcript_85800.0', 'Transcript_87194.0', 'Transcript_90222.0', 'Transcript_90812.0', 'Transcript_90947.0', 'Transcript_91563.0', 'Transcript_92260.0', 'Transcript_92493.0', 'Transcript_94095.0', 'Transcript_94216.0', 'Transcript_94577.0', 'Transcript_94660.0', 'Transcript_96217.0', 'Transcript_96320.0', 'Transcript_97030.1', 'Transcript_97517.0', 'Transcript_97862.0', 'Transcript_99653.0', 'Transcript_99946.0']
GO:0036094	MF	53	6286	2	1.7613082285392967	1.9741482352914325e-30	53	small molecule binding	['Transcript_100160.0', 'Transcript_100664.0', 'Transcript_101182.0', 'Transcript_126666.0', 'Transcript_141407.0', 'Transcript_147134.0', 'Transcript_150013.0', 'Transcript_160648.0', 'Transcript_163583.0', 'Transcript_167111.0', 'Transcript_171522.0', 'Transcript_192114.0', 'Transcript_210886.0', 'Transcript_231614.0', 'Transcript_236603.0', 'Transcript_240497.0', 'Transcript_252835.0', 'Transcript_253474.0', 'Transcript_255168.0', 'Transcript_258740.0', 'Transcript_260563.0', 'Transcript_260791.0', 'Transcript_264500.0', 'Transcript_266530.0', 'Transcript_268076.0', 'Transcript_270026.0', 'Transcript_27016.0', 'Transcript_274587.0', 'Transcript_32231.0', 'Transcript_37300.0', 'Transcript_37733.0', 'Transcript_38255.0', 'Transcript_39256.0', 'Transcript_50830.0', 'Transcript_52381.0', 'Transcript_56577.0', 'Transcript_58262.0', 'Transcript_58716.0', 'Transcript_60470.0', 'Transcript_63840.0', 'Transcript_67212.0', 'Transcript_67812.0', 'Transcript_68698.0', 'Transcript_68724.0', 'Transcript_69327.0', 'Transcript_73351.0', 'Transcript_80104.0', 'Transcript_80392.0', 'Transcript_82316.0', 'Transcript_82737.0', 'Transcript_84955.0', 'Transcript_89832.0', 'Transcript_92187.0']
